query_record_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
986,1,0,1,0,1,0.0
987,2,2,0,0,2,0.0
988,3,2,1,0,3,0.0
989,4,3,1,0,3,0.0
991,8,7,1,0,8,0.0
992,33,12,10,11,31,33.33
994,1,0,1,0,1,0.0
995,150,96,50,4,71,2.67
997,33,23,10,0,15,0.0
998,19,15,3,1,19,5.26
1000,1,1,0,0,1,0.0
1001,3,1,2,0,3,0.0
1002,5,0,4,1,3,20.0
1003,1,1,0,0,1,0.0
1005,1,1,0,0,1,0.0
1006,2,2,0,0,2,0.0
1007,4,2,2,0,4,0.0
1008,14,9,5,0,9,0.0
1009,6,5,1,0,5,0.0
1010,3,3,0,0,3,0.0
1012,3,3,0,0,3,0.0
1013,3,2,0,1,3,33.33
1014,12,10,1,1,10,8.33
1015,1,1,0,0,1,0.0
1016,4,2,2,0,2,0.0
1017,3,3,0,0,3,0.0
1018,2,1,0,1,2,50.0
1019,2,1,0,1,2,50.0
1020,2,2,0,0,2,0.0
1021,1,0,1,0,1,0.0
1022,1,1,0,0,1,0.0
1023,31,18,6,7,22,22.58
1024,1,1,0,0,1,0.0
1026,2,1,1,0,2,0.0
1027,5,5,0,0,4,0.0
1028,2,2,0,0,2,0.0
1029,1,1,0,0,1,0.0
1030,14,12,1,1,14,7.14
1031,3,3,0,0,3,0.0
1032,2,2,0,0,2,0.0
1033,3,3,0,0,3,0.0
1034,8,6,1,1,8,12.5
1035,13,12,1,0,9,0.0
1037,2,1,1,0,2,0.0
1038,5,4,1,0,5,0.0
1039,3,3,0,0,3,0.0
1040,13,5,8,0,13,0.0
1041,1,1,0,0,1,0.0
1042,22,11,5,6,20,27.27
1043,1,0,1,0,1,0.0
1044,3,2,1,0,3,0.0
1045,10,9,1,0,10,0.0
1046,6,2,1,3,4,50.0
1047,3,2,1,0,3,0.0
1048,5,4,1,0,5,0.0
1049,22,12,5,5,17,22.73
1050,1,1,0,0,1,0.0
1051,4,1,3,0,4,0.0
1052,2,0,2,0,2,0.0
1053,6,5,1,0,6,0.0
1055,10,8,0,2,10,20.0
1056,2,0,2,0,2,0.0
1057,12,12,0,0,12,0.0
1058,4,4,0,0,4,0.0
1059,19,10,4,5,9,26.32
1060,2,2,0,0,2,0.0
1062,5,2,3,0,5,0.0
1063,7,7,0,0,7,0.0
1064,8,3,3,2,5,25.0
1065,3,0,3,0,3,0.0
1066,1,1,0,0,1,0.0
1067,12,4,8,0,10,0.0
1068,1,0,1,0,1,0.0
1069,18,11,6,1,13,5.56
1070,8,5,3,0,8,0.0
1071,1,1,0,0,1,0.0
1073,11,7,2,2,8,18.18
19,1,1,0,0,1,0.0
21,1,1,0,0,1,0.0
40,1,1,0,0,1,0.0
53,5,5,0,0,5,0.0
57,2,0,1,1,2,50.0
84,87,57,26,4,63,4.6
94,1,0,1,0,1,0.0
114,2,0,2,0,2,0.0
118,8,5,2,1,7,12.5
125,1,1,0,0,1,0.0
128,6,3,3,0,4,0.0
133,2,2,0,0,2,0.0
135,10,10,0,0,9,0.0
138,1,1,0,0,1,0.0
144,1,0,1,0,1,0.0
150,1,1,0,0,1,0.0
165,1,1,0,0,1,0.0
188,1,1,0,0,1,0.0
199,6,4,2,0,6,0.0
205,54,40,14,0,17,0.0
234,10,7,3,0,10,0.0
243,1,1,0,0,1,0.0
253,1,1,0,0,1,0.0
262,1,1,0,0,1,0.0
270,53,30,9,14,36,26.42
273,1,1,0,0,1,0.0
276,2,1,1,0,2,0.0
296,3,1,1,1,3,33.33
307,15,10,5,0,14,0.0
315,1,1,0,0,1,0.0
330,153,112,37,4,103,2.61
347,1,1,0,0,1,0.0
385,4,2,2,0,4,0.0
391,1,1,0,0,1,0.0
407,31,18,8,5,22,16.13
408,1,1,0,0,1,0.0
410,18,12,4,2,6,11.11
411,10,6,2,2,8,20.0
420,1,0,1,0,1,0.0
422,1,0,1,0,1,0.0
458,6,3,2,1,6,16.67
491,28,23,3,2,23,7.14
516,141,92,48,1,101,0.71
522,2,2,0,0,2,0.0
527,6,4,1,1,6,16.67
549,1,1,0,0,1,0.0
554,7,3,4,0,6,0.0
563,1,0,1,0,1,0.0
581,2,2,0,0,2,0.0
585,2,2,0,0,2,0.0
592,1,1,0,0,1,0.0
600,1,1,0,0,1,0.0
605,1,1,0,0,1,0.0
606,1,0,1,0,1,0.0
608,1,1,0,0,1,0.0
611,264,199,63,2,96,0.76
647,1,1,0,0,1,0.0
657,22,17,3,2,22,9.09
675,1,1,0,0,1,0.0
679,1,1,0,0,1,0.0
687,39,24,14,1,18,2.56
698,26,19,7,0,20,0.0
705,1,1,0,0,1,0.0
713,21,16,2,3,21,14.29
757,6,5,1,0,6,0.0
764,2,2,0,0,2,0.0
768,22,9,8,5,12,22.73
776,1,0,1,0,1,0.0
782,3,2,1,0,3,0.0
785,1,0,1,0,1,0.0
797,6,5,1,0,5,0.0
812,4,3,1,0,4,0.0
839,1,0,0,1,1,100.0
842,3,3,0,0,3,0.0
865,1,0,1,0,1,0.0
883,1,0,1,0,1,0.0
900,1,1,0,0,1,0.0
901,1,1,0,0,1,0.0
911,1,1,0,0,1,0.0
913,2,2,0,0,2,0.0
919,3,0,3,0,3,0.0
928,3,2,1,0,3,0.0
929,4,3,1,0,4,0.0
962,4,1,3,0,2,0.0
990,8,6,1,1,8,12.5
996,1,1,0,0,1,0.0
999,21,15,1,5,21,23.81
1004,21,11,8,2,7,9.52
1025,3,2,1,0,3,0.0
1036,3,2,1,0,3,0.0
1054,15,12,3,0,9,0.0
1061,9,8,0,1,9,11.11
1072,1,1,0,0,1,0.0
1075,1,1,0,0,1,0.0
1076,3,2,1,0,3,0.0
1077,2,1,1,0,2,0.0
1078,17,14,3,0,16,0.0
1079,1,1,0,0,1,0.0
1080,4,2,2,0,1,0.0
1081,1,1,0,0,1,0.0
1082,6,4,2,0,6,0.0
1083,1,0,1,0,1,0.0
1084,3,3,0,0,3,0.0
1085,19,13,5,1,8,5.26
1086,1,1,0,0,1,0.0
1087,6,5,0,1,6,16.67
1088,12,7,4,1,6,8.33
1089,8,5,3,0,8,0.0
1090,2,1,1,0,2,0.0
1091,1,0,1,0,1,0.0
1092,23,7,9,7,13,30.43
1094,3,3,0,0,3,0.0
1095,4,1,3,0,4,0.0
1096,3,1,2,0,2,0.0
1097,42,28,12,2,31,4.76
1100,2,1,1,0,2,0.0
1101,2,2,0,0,2,0.0
1102,3,1,0,2,3,66.67
1103,40,15,10,15,22,37.5
1104,5,5,0,0,5,0.0
1105,32,25,6,1,29,3.12
1106,1,0,1,0,1,0.0
1107,2,2,0,0,2,0.0
1108,1,1,0,0,1,0.0
1109,7,1,6,0,7,0.0
1110,4,4,0,0,4,0.0
1111,1,0,0,1,1,100.0
1112,1,1,0,0,1,0.0
1114,3,2,1,0,3,0.0
1115,3,2,0,1,3,33.33
1116,14,9,4,1,14,7.14
1117,7,7,0,0,6,0.0
1118,15,9,6,0,15,0.0
1120,2,2,0,0,2,0.0
1122,1,0,1,0,1,0.0
1123,237,160,57,20,107,8.44
1124,4,4,0,0,4,0.0
1126,52,35,12,5,42,9.62
1128,27,18,9,0,16,0.0
1129,85,45,33,7,72,8.24
1130,1,1,0,0,1,0.0
1131,6,6,0,0,5,0.0
1132,2,2,0,0,2,0.0
1133,4,3,1,0,2,0.0
1134,2,0,2,0,2,0.0
1135,4,0,3,1,4,25.0
1136,3,2,0,1,3,33.33
1137,5,4,1,0,5,0.0
1138,60,51,8,1,47,1.67
1139,27,22,5,0,7,0.0
1140,3,3,0,0,3,0.0
1141,27,22,5,0,6,0.0
1142,2,2,0,0,2,0.0
1143,2,2,0,0,2,0.0
1144,6,6,0,0,6,0.0
1145,29,18,2,9,25,31.03
1146,4,3,1,0,4,0.0
1148,3,3,0,0,2,0.0
1149,1,1,0,0,1,0.0
1150,1,1,0,0,1,0.0
1151,2,0,1,1,2,50.0
1152,1,0,1,0,1,0.0
1153,1,1,0,0,1,0.0
1154,7,4,0,3,6,42.86
1155,2,2,0,0,2,0.0
1157,1,0,0,1,1,100.0
1158,64,52,8,4,48,6.25
1159,1,1,0,0,1,0.0
1160,2,2,0,0,2,0.0
1161,48,32,13,3,27,6.25
1162,1,1,0,0,1,0.0
1163,6,4,2,0,3,0.0
1165,1,1,0,0,1,0.0
1166,4,4,0,0,4,0.0
1167,1,1,0,0,1,0.0
1168,8,6,2,0,8,0.0
1169,3,3,0,0,3,0.0
1170,6,3,3,0,5,0.0
1171,2,1,0,1,2,50.0
1172,21,16,4,1,21,4.76
1173,4,2,2,0,4,0.0
1174,8,5,2,1,8,12.5
1175,9,8,1,0,8,0.0
1176,24,16,8,0,11,0.0
1177,2,2,0,0,2,0.0
1179,2,2,0,0,2,0.0
1180,1,1,0,0,1,0.0
1182,4,4,0,0,4,0.0
1183,24,20,2,2,20,8.33
1184,2,2,0,0,2,0.0
1185,2,2,0,0,2,0.0
1186,2,1,1,0,1,0.0
1188,1,1,0,0,1,0.0
1189,3,2,0,1,3,33.33
1190,1,0,1,0,1,0.0
1191,2,2,0,0,2,0.0
1192,2,1,1,0,2,0.0
1193,3,0,3,0,3,0.0
1195,2,2,0,0,2,0.0
1197,3,0,2,1,3,33.33
1198,1,0,1,0,1,0.0
1199,1,0,0,1,1,100.0
1200,1,1,0,0,1,0.0
1201,1,1,0,0,1,0.0
1202,53,22,18,13,39,24.53
1203,4,3,1,0,3,0.0
1205,1,0,1,0,1,0.0
1206,93,81,4,8,72,8.6
1207,2,1,1,0,1,0.0
1208,2,0,2,0,2,0.0
1209,1,1,0,0,1,0.0
1210,1,1,0,0,1,0.0
1211,1,0,1,0,1,0.0
1212,4,3,0,1,4,25.0
1213,2,2,0,0,2,0.0
1214,1,1,0,0,1,0.0
1216,2,0,2,0,2,0.0
1218,36,27,9,0,20,0.0
1219,88,72,16,0,35,0.0
1220,2,2,0,0,2,0.0
1221,3,3,0,0,3,0.0
1222,1,0,1,0,1,0.0
1224,2,1,0,1,2,50.0
1225,2,2,0,0,2,0.0
1226,6,5,1,0,6,0.0
1227,9,8,1,0,8,0.0
1228,2,2,0,0,2,0.0
1229,17,14,3,0,12,0.0
1230,4,4,0,0,4,0.0
1231,2,0,2,0,2,0.0
1232,23,15,7,1,22,4.35
1233,4,1,3,0,4,0.0
1234,1,0,1,0,1,0.0
1235,1,1,0,0,1,0.0
1236,7,7,0,0,7,0.0
1237,2,2,0,0,2,0.0
1238,14,10,4,0,14,0.0
1239,17,14,2,1,14,5.88
1240,5,3,2,0,5,0.0
1241,4,4,0,0,3,0.0
1242,2,1,1,0,2,0.0
1243,9,4,5,0,7,0.0
1244,1,1,0,0,1,0.0
1245,1,0,1,0,1,0.0
1246,6,3,3,0,6,0.0
1247,1,1,0,0,1,0.0
1248,5,4,0,1,5,20.0
1249,41,23,11,7,29,17.07
1250,4,4,0,0,4,0.0
1251,16,14,2,0,15,0.0
1252,3,3,0,0,3,0.0
1253,1,1,0,0,1,0.0
1254,9,7,2,0,6,0.0
1255,8,6,2,0,7,0.0
1257,2,1,1,0,2,0.0
1258,3,1,1,1,3,33.33
1259,13,4,9,0,6,0.0
1260,2,2,0,0,2,0.0
1261,1,1,0,0,1,0.0
1262,1,1,0,0,1,0.0
1263,1,1,0,0,1,0.0
1265,15,10,4,1,12,6.67
1266,1,0,1,0,1,0.0
1267,6,3,1,2,3,33.33
1268,17,9,7,1,16,5.88
1269,41,20,13,8,26,19.51
1270,1,1,0,0,1,0.0
1271,4,3,1,0,4,0.0
1272,1,1,0,0,1,0.0
1273,3,3,0,0,3,0.0
1275,3,3,0,0,3,0.0
1276,1,1,0,0,1,0.0
1278,1,0,0,1,1,100.0
1279,3,3,0,0,3,0.0
1280,1,1,0,0,1,0.0
1281,50,26,21,3,29,6.0
1282,3,3,0,0,3,0.0
1283,3,1,1,1,3,33.33
1284,1,1,0,0,1,0.0
1285,2,2,0,0,2,0.0
1286,5,2,3,0,5,0.0
1287,6,5,1,0,6,0.0
1288,18,17,1,0,18,0.0
1289,4,3,1,0,3,0.0
1290,3,1,2,0,3,0.0
1291,48,39,8,1,38,2.08
1292,2,2,0,0,1,0.0
1294,7,2,5,0,7,0.0
1295,16,9,5,2,7,12.5
1296,2,2,0,0,2,0.0
1297,1,1,0,0,1,0.0
1298,1,0,1,0,1,0.0
1299,6,6,0,0,6,0.0
1300,16,12,3,1,14,6.25
1302,2,2,0,0,2,0.0
1303,2,1,1,0,2,0.0
1305,2,2,0,0,2,0.0
1307,1,1,0,0,1,0.0
1309,2,2,0,0,2,0.0
1310,2,0,0,2,2,100.0
1312,1,1,0,0,1,0.0
1313,86,62,23,1,51,1.16
1314,37,7,11,19,23,51.35
1315,1,1,0,0,1,0.0
1316,1,0,1,0,1,0.0
1317,4,4,0,0,4,0.0
1318,2,1,1,0,2,0.0
1320,7,6,1,0,7,0.0
1321,17,15,2,0,15,0.0
1322,1,1,0,0,1,0.0
1323,6,4,2,0,3,0.0
1324,2,2,0,0,2,0.0
1325,1,0,1,0,1,0.0
1326,10,5,5,0,6,0.0
1327,4,4,0,0,4,0.0
1328,1,0,0,1,1,100.0
1329,7,6,1,0,7,0.0
1330,1,0,1,0,1,0.0
1333,94,64,27,3,76,3.19
1334,2,0,2,0,2,0.0
1335,2,1,1,0,2,0.0
1336,2,2,0,0,2,0.0
1337,6,5,1,0,6,0.0
1338,1,1,0,0,1,0.0
1339,34,16,12,6,10,17.65
1340,3,3,0,0,3,0.0
1341,33,19,9,5,29,15.15
1342,4,4,0,0,4,0.0
1343,1,0,1,0,1,0.0
1344,1,1,0,0,1,0.0
1345,1,1,0,0,1,0.0
1346,1,0,1,0,1,0.0
1347,4,4,0,0,4,0.0
1348,22,20,2,0,19,0.0
1349,1,0,1,0,1,0.0
1350,3,3,0,0,3,0.0
1351,2,1,1,0,2,0.0
1352,57,51,5,1,53,1.75
1353,7,5,1,1,7,14.29
1354,2,2,0,0,2,0.0
1356,5,3,2,0,5,0.0
1357,1,1,0,0,1,0.0
1358,3,1,2,0,3,0.0
1359,1,1,0,0,1,0.0
1360,6,6,0,0,6,0.0
1361,6,4,2,0,6,0.0
1362,5,2,3,0,5,0.0
1363,6,4,2,0,4,0.0
1364,1,0,1,0,1,0.0
1365,4,3,1,0,4,0.0
1366,1,0,1,0,1,0.0
1367,2,2,0,0,2,0.0
1369,15,10,2,3,14,20.0
1370,1,1,0,0,1,0.0
1371,33,12,13,8,18,24.24
1372,2,1,0,1,2,50.0
1373,1,1,0,0,1,0.0
1374,28,25,3,0,21,0.0
1375,2,2,0,0,2,0.0
1376,1,1,0,0,1,0.0
1377,13,10,2,1,7,7.69
1378,1,1,0,0,1,0.0
1379,3,2,1,0,3,0.0
1380,1,1,0,0,1,0.0
1381,4,1,3,0,4,0.0
1382,6,6,0,0,6,0.0
1383,1,0,1,0,1,0.0
1384,1,0,1,0,1,0.0
1385,2,0,1,1,2,50.0
1386,3,2,1,0,3,0.0
1387,1,1,0,0,1,0.0
1388,8,7,0,1,6,12.5
1389,1,1,0,0,1,0.0
1390,16,16,0,0,14,0.0
1391,1,1,0,0,1,0.0
1392,3,1,2,0,3,0.0
1393,1,0,1,0,1,0.0
1394,2,2,0,0,2,0.0
1395,1,1,0,0,1,0.0
1396,17,11,6,0,14,0.0
1397,2,2,0,0,2,0.0
1398,2,2,0,0,2,0.0
1399,8,1,6,1,7,12.5
1400,1,1,0,0,1,0.0
1401,20,11,8,1,8,5.0
1402,9,9,0,0,7,0.0
1403,4,3,1,0,4,0.0
1404,4,1,2,1,4,25.0
1405,6,3,1,2,5,33.33
1407,3,2,0,1,3,33.33
1408,14,9,4,1,14,7.14
1409,1,1,0,0,1,0.0
1410,4,1,3,0,4,0.0
1411,17,12,5,0,14,0.0
1413,23,19,3,1,23,4.35
1414,1,1,0,0,1,0.0
1415,1,1,0,0,1,0.0
1416,3,2,0,1,3,33.33
1417,4,4,0,0,4,0.0
1418,2,0,2,0,2,0.0
1419,9,6,2,1,6,11.11
1420,46,42,4,0,43,0.0
1421,1,0,0,1,1,100.0
1422,8,8,0,0,8,0.0
1423,11,7,4,0,11,0.0
1424,1,1,0,0,1,0.0
1425,2,2,0,0,2,0.0
1427,3,1,2,0,3,0.0
1428,1,1,0,0,1,0.0
1429,6,5,0,1,6,16.67
1431,4,2,1,1,4,25.0
1432,7,5,2,0,4,0.0
1433,2,2,0,0,2,0.0
1434,5,3,2,0,5,0.0
1435,6,4,2,0,6,0.0
1436,9,9,0,0,2,0.0
1437,4,3,1,0,1,0.0
1438,2,2,0,0,2,0.0
1439,1,1,0,0,1,0.0
1440,2,1,1,0,2,0.0
1441,2,2,0,0,2,0.0
1442,2,0,2,0,2,0.0
1443,4,1,3,0,4,0.0
1444,1,0,1,0,1,0.0
1445,1,0,1,0,1,0.0
1446,11,7,4,0,11,0.0
1447,2,2,0,0,1,0.0
1448,1,0,1,0,1,0.0
1449,5,1,4,0,5,0.0
1450,1,0,1,0,1,0.0
1451,1,0,1,0,1,0.0
1452,25,19,6,0,21,0.0
1453,3,2,0,1,3,33.33
1454,1,0,0,1,1,100.0
1455,118,95,11,12,103,10.17
1456,4,2,2,0,4,0.0
1457,16,16,0,0,16,0.0
1458,6,4,2,0,6,0.0
1459,2,2,0,0,2,0.0
1460,3,1,1,1,2,33.33
1461,2,2,0,0,2,0.0
1462,32,22,10,0,25,0.0
1463,12,9,2,1,10,8.33
1464,9,7,2,0,6,0.0
1465,1,1,0,0,1,0.0
1466,2,2,0,0,2,0.0
1467,2,0,2,0,2,0.0
1468,4,3,1,0,4,0.0
1469,3,3,0,0,3,0.0
1470,2,1,1,0,2,0.0
1472,6,5,0,1,6,16.67
1473,1,0,1,0,1,0.0
1474,1,1,0,0,1,0.0
1475,5,1,2,2,5,40.0
1476,2,2,0,0,2,0.0
1477,8,6,2,0,6,0.0
1478,5,1,3,1,5,20.0
1479,4,4,0,0,4,0.0
1480,1,1,0,0,1,0.0
1481,17,12,4,1,15,5.88
1482,26,19,6,1,19,3.85
1483,8,7,1,0,6,0.0
1484,18,11,7,0,18,0.0
1485,4,3,1,0,4,0.0
1486,8,6,2,0,8,0.0
1487,1,0,1,0,1,0.0
1488,2,0,2,0,2,0.0
1489,6,4,2,0,6,0.0
1490,2,2,0,0,2,0.0
1491,5,4,1,0,5,0.0
1492,12,5,4,3,4,25.0
1493,1,0,0,1,1,100.0
1494,1,1,0,0,1,0.0
1495,14,11,3,0,14,0.0
1496,2,1,1,0,2,0.0
1498,1,1,0,0,1,0.0
1499,4,0,4,0,3,0.0
1501,2,1,1,0,2,0.0
1502,3,0,3,0,3,0.0
1503,2,0,2,0,2,0.0
1505,3,3,0,0,3,0.0
1506,1,1,0,0,1,0.0
1507,1,1,0,0,1,0.0
1508,12,9,3,0,12,0.0
1509,8,8,0,0,8,0.0
1510,1,1,0,0,1,0.0
1511,12,11,0,1,9,8.33
1512,7,5,2,0,6,0.0
1513,11,11,0,0,11,0.0
1514,5,3,2,0,5,0.0
1515,1,0,0,1,1,100.0
1516,1,1,0,0,1,0.0
1517,2,1,0,1,2,50.0
1518,19,11,8,0,6,0.0
1519,5,4,1,0,5,0.0
1520,13,2,6,5,8,38.46
1521,1,1,0,0,1,0.0
1522,2,2,0,0,2,0.0
1523,36,20,14,2,19,5.56
1524,2,2,0,0,2,0.0
1525,3,2,0,1,3,33.33
1526,3,2,1,0,3,0.0
1527,3,3,0,0,3,0.0
1528,18,10,5,3,6,16.67
1529,10,10,0,0,10,0.0
1530,1,0,0,1,1,100.0
1531,20,10,9,1,17,5.0
1532,4,3,0,1,4,25.0
1533,2,1,0,1,2,50.0
1534,1,1,0,0,1,0.0
1535,8,6,1,1,8,12.5
1537,1,1,0,0,1,0.0
1538,3,1,2,0,3,0.0
1539,27,18,8,1,23,3.7
1540,6,5,1,0,6,0.0
1541,8,6,1,1,8,12.5
1542,2,2,0,0,2,0.0
1543,4,0,4,0,4,0.0
1544,14,9,3,2,13,14.29
1545,2,1,1,0,2,0.0
1546,1,1,0,0,1,0.0
1547,3,0,3,0,1,0.0
1549,128,87,22,19,80,14.84
1550,1,1,0,0,1,0.0
1551,12,10,2,0,11,0.0
1552,28,22,6,0,12,0.0
1553,1,0,1,0,1,0.0
1554,1,1,0,0,1,0.0
1555,2,2,0,0,2,0.0
1556,1,1,0,0,1,0.0
1557,1,1,0,0,1,0.0
1558,39,6,20,13,34,33.33
1559,10,7,3,0,5,0.0
1560,1,1,0,0,1,0.0
1561,3,2,1,0,2,0.0
1562,2,2,0,0,2,0.0
1563,1,1,0,0,1,0.0
1564,5,2,2,1,4,20.0
1565,6,5,1,0,5,0.0
1566,3,2,1,0,3,0.0
1567,2,1,1,0,2,0.0
1568,3,0,1,2,2,66.67
1570,1,1,0,0,1,0.0
1571,115,56,59,0,16,0.0
1572,13,10,3,0,12,0.0
1574,3,3,0,0,3,0.0
1575,1,1,0,0,1,0.0
1576,1,0,1,0,1,0.0
1577,5,5,0,0,5,0.0
1578,1,1,0,0,1,0.0
1579,18,6,11,1,18,5.56
1580,2,0,2,0,2,0.0
1581,11,3,8,0,11,0.0
1583,2,2,0,0,2,0.0
1584,106,88,17,1,88,0.94
1585,6,6,0,0,6,0.0
1586,1,0,1,0,1,0.0
1587,3,1,2,0,3,0.0
1588,2,1,1,0,2,0.0
1589,2,1,1,0,2,0.0
1590,2,2,0,0,2,0.0
1592,1,1,0,0,1,0.0
1593,1,1,0,0,1,0.0
1594,1,0,1,0,1,0.0
1595,6,2,4,0,6,0.0
1596,1,0,1,0,1,0.0
1598,1,0,1,0,1,0.0
1601,6,4,2,0,6,0.0
1602,1,1,0,0,1,0.0
1603,5,4,1,0,4,0.0
1604,27,23,2,2,26,7.41
1605,5,4,1,0,5,0.0
1606,1,1,0,0,1,0.0
1607,2,0,2,0,2,0.0
1608,1,1,0,0,1,0.0
1609,1,1,0,0,1,0.0
1610,12,8,4,0,5,0.0
1611,1,1,0,0,1,0.0
1612,9,5,1,3,9,33.33
1615,2,1,1,0,2,0.0
1616,12,8,1,3,12,25.0
1617,1,0,0,1,1,100.0
1618,11,6,5,0,10,0.0
1619,36,26,10,0,13,0.0
1621,2,2,0,0,2,0.0
1622,20,10,10,0,16,0.0
1623,16,9,6,1,8,6.25
1624,4,3,1,0,4,0.0
1625,33,29,4,0,27,0.0
1626,1,0,1,0,1,0.0
1627,4,4,0,0,3,0.0
1628,22,18,4,0,6,0.0
1629,4,4,0,0,4,0.0
1630,6,3,2,1,6,16.67
1631,5,4,1,0,5,0.0
1632,5,1,2,2,5,40.0
1633,1,0,1,0,1,0.0
1634,1,1,0,0,1,0.0
1635,4,4,0,0,3,0.0
1636,4,2,2,0,4,0.0
1637,1,0,1,0,1,0.0
1638,1,1,0,0,1,0.0
1639,1,0,1,0,1,0.0
1640,1,0,1,0,1,0.0
1641,1,1,0,0,1,0.0
1642,2,1,1,0,2,0.0
1644,2,2,0,0,2,0.0
1645,3,1,2,0,3,0.0
1646,3,3,0,0,3,0.0
1647,4,2,2,0,3,0.0
1648,3,3,0,0,3,0.0
1649,1,0,1,0,1,0.0
1651,3,2,1,0,3,0.0
1652,1,1,0,0,1,0.0
1653,3,3,0,0,3,0.0
1654,5,2,3,0,5,0.0
1655,3,2,1,0,3,0.0
1657,4,4,0,0,4,0.0
1658,6,5,1,0,6,0.0
1659,2,1,1,0,2,0.0
1660,15,8,6,1,11,6.67
1661,1,1,0,0,1,0.0
1663,1,1,0,0,1,0.0
1664,2,2,0,0,2,0.0
1666,36,24,11,1,17,2.78
1667,2,2,0,0,2,0.0
1669,1,1,0,0,1,0.0
1670,11,1,10,0,11,0.0
1671,1,1,0,0,1,0.0
1673,3,1,1,1,3,33.33
1674,9,3,6,0,7,0.0
1676,108,40,43,25,80,23.15
1677,19,16,3,0,13,0.0
1679,5,2,3,0,5,0.0
1680,5,5,0,0,5,0.0
1681,5,5,0,0,5,0.0
1682,29,16,7,6,26,20.69
1683,3,3,0,0,3,0.0
1685,1,1,0,0,1,0.0
1686,3,2,1,0,3,0.0
1687,1,1,0,0,1,0.0
1689,1,0,0,1,1,100.0
1690,6,3,2,1,3,16.67
1691,12,7,4,1,12,8.33
1692,25,19,4,2,16,8.0
1693,4,4,0,0,4,0.0
1697,1,0,1,0,1,0.0
1698,1,1,0,0,1,0.0
1699,1,1,0,0,1,0.0
1700,8,8,0,0,8,0.0
1702,15,12,2,1,14,6.67
1703,12,6,3,3,11,25.0
1704,3,2,1,0,3,0.0
1705,21,17,1,3,20,14.29
1706,7,4,2,1,6,14.29
1707,1,1,0,0,1,0.0
1708,9,7,2,0,2,0.0
1709,1,1,0,0,1,0.0
1710,1,1,0,0,1,0.0
1711,7,2,5,0,5,0.0
1712,46,30,12,4,36,8.7
1713,17,12,2,3,13,17.65
1715,5,4,0,1,5,20.0
1716,29,27,2,0,29,0.0
1717,2,2,0,0,2,0.0
1718,1,0,1,0,1,0.0
1719,11,9,1,1,10,9.09
1720,10,7,1,2,10,20.0
1721,2,1,1,0,2,0.0
1722,1,0,1,0,1,0.0
1723,22,17,3,2,21,9.09
1194,5,1,3,1,5,20.0
1724,6,6,0,0,6,0.0
1725,4,4,0,0,4,0.0
1726,10,8,2,0,10,0.0
1727,5,5,0,0,5,0.0
1728,4,3,0,1,4,25.0
1729,1,0,1,0,1,0.0
1730,3,1,2,0,2,0.0
1731,3,3,0,0,3,0.0
1732,8,5,3,0,7,0.0
1733,29,23,6,0,19,0.0
1734,1,1,0,0,1,0.0
1735,3,1,0,2,2,66.67
1737,1,1,0,0,1,0.0
1738,10,4,5,1,7,10.0
1739,8,2,5,1,8,12.5
1740,3,3,0,0,2,0.0
1742,7,7,0,0,7,0.0
1745,2,0,2,0,1,0.0
1746,2,1,1,0,2,0.0
1747,6,4,1,1,6,16.67
1748,1,1,0,0,1,0.0
1749,2,2,0,0,2,0.0
1750,5,4,0,1,4,20.0
1751,2,1,0,1,2,50.0
1754,7,5,2,0,4,0.0
1755,1,1,0,0,1,0.0
1756,9,4,5,0,5,0.0
1757,18,11,7,0,13,0.0
1758,7,4,1,2,6,28.57
1760,1,1,0,0,1,0.0
1761,16,10,3,3,14,18.75
1762,2,2,0,0,2,0.0
1763,1,1,0,0,1,0.0
1764,2,2,0,0,2,0.0
1765,2,1,0,1,2,50.0
1766,22,21,1,0,8,0.0
1767,32,28,4,0,15,0.0
1768,1,1,0,0,1,0.0
1772,2,1,0,1,2,50.0
1773,2,2,0,0,2,0.0
1774,4,2,2,0,1,0.0
1775,1,0,0,1,1,100.0
1777,7,6,1,0,7,0.0
1778,6,6,0,0,6,0.0
1779,12,6,3,3,10,25.0
1780,84,42,32,10,61,11.9
1782,2,1,0,1,2,50.0
1783,14,13,1,0,10,0.0
1784,31,29,1,1,31,3.23
1785,19,16,3,0,14,0.0
1786,1,1,0,0,1,0.0
1788,25,17,5,3,21,12.0
1789,64,35,21,8,46,12.5
1790,105,74,24,7,99,6.67
1791,1,0,0,1,1,100.0
1793,1,1,0,0,1,0.0
1794,2,2,0,0,2,0.0
1796,13,10,3,0,12,0.0
1797,1,1,0,0,1,0.0
1798,6,6,0,0,6,0.0
1799,4,2,2,0,4,0.0
1800,41,37,3,1,34,2.44
1801,18,16,2,0,11,0.0
1802,1,1,0,0,1,0.0
1803,1,1,0,0,1,0.0
1804,3,3,0,0,3,0.0
1805,1,0,1,0,1,0.0
1806,1,1,0,0,1,0.0
1807,21,17,4,0,8,0.0
1808,12,10,2,0,11,0.0
1809,5,3,2,0,5,0.0
1810,1,1,0,0,1,0.0
1811,2,2,0,0,2,0.0
1813,2,1,1,0,2,0.0
1814,1,1,0,0,1,0.0
1815,1,1,0,0,1,0.0
1816,5,4,1,0,4,0.0
