brand_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
92765389,1,1,0,0,1,0.0
45917370,13,8,3,2,13,15.38
3327363,4,3,1,0,3,0.0
48413266,15,14,0,1,15,6.67
94419392,2,2,0,0,2,0.0
72536174,15,12,3,0,15,0.0
13843152,2,2,0,0,2,0.0
14663740,11,9,1,1,10,9.09
74304492,1,1,0,0,1,0.0
80226174,13,6,4,3,9,23.08
50867736,88,47,25,16,48,18.18
764548,39,37,2,0,33,0.0
36450874,1,1,0,0,1,0.0
18257372,2,1,1,0,2,0.0
12118872,458,311,138,9,293,1.97
77640993,156,118,32,6,124,3.85
23116503,15,11,3,1,12,6.67
99783742,44,24,14,6,20,13.64
88900856,434,218,126,90,135,20.74
84932596,29,17,7,5,22,17.24
59809054,7,4,3,0,4,0.0
12598301,3,3,0,0,3,0.0
33810565,31,22,9,0,30,0.0
26309329,9,6,1,2,8,22.22
16176776,6,3,3,0,6,0.0
55163414,1,1,0,0,1,0.0
63285769,2,2,0,0,2,0.0
28660711,5,4,1,0,5,0.0
9320776,2,2,0,0,2,0.0
22766961,1,1,0,0,1,0.0
61962708,3,3,0,0,3,0.0
67507676,2,2,0,0,2,0.0
59365212,3,3,0,0,3,0.0
95898877,7,3,1,3,6,42.86
47212924,7,7,0,0,7,0.0
64712889,71,61,5,5,63,7.04
13471176,1,1,0,0,1,0.0
91119529,65,52,8,5,54,7.69
14647247,42,30,8,4,36,9.52
15572755,195,119,55,21,148,10.77
65629239,155,134,21,0,146,0.0
40834817,6,3,2,1,5,16.67
90420215,317,183,87,47,154,14.83
71910391,55,50,5,0,45,0.0
83819767,15,10,3,2,10,13.33
9068462,2,1,1,0,2,0.0
73801700,47,39,8,0,45,0.0
52692945,5,1,4,0,5,0.0
37906295,253,154,69,30,244,11.86
63731755,6,2,3,1,3,16.67
22130944,10,4,6,0,10,0.0
14966618,509,354,144,11,308,2.16
84862741,49,29,15,5,25,10.2
59344435,1,1,0,0,1,0.0
88777341,2,1,1,0,2,0.0
1741253,194,148,40,6,171,3.09
67547189,7,7,0,0,7,0.0
84137236,42,33,7,2,30,4.76
81950375,22,10,7,5,18,22.73
22936941,131,86,32,13,91,9.92
12530573,14,9,2,3,10,21.43
53680874,7,1,6,0,4,0.0
5529993,1,0,1,0,1,0.0
78720179,2,1,1,0,2,0.0
11418837,2,2,0,0,2,0.0
86650320,13,8,3,2,12,15.38
31000472,3,2,0,1,3,33.33
46797417,4,2,1,1,4,25.0
40434292,9,8,0,1,8,11.11
49946660,5,3,2,0,5,0.0
43834371,6,6,0,0,6,0.0
50634001,34,28,5,1,31,2.94
59165436,19,16,3,0,15,0.0
67784557,32,26,5,1,32,3.12
36968322,1,1,0,0,1,0.0
58917934,21,13,5,3,13,14.29
35476926,128,90,31,7,99,5.47
30712767,1,1,0,0,1,0.0
15087915,91,74,14,3,50,3.3
76042787,3,2,1,0,2,0.0
61016647,3,0,1,2,2,66.67
29939283,33,19,12,2,23,6.06
72384166,8,5,3,0,3,0.0
27256904,11,11,0,0,11,0.0
53003877,1,1,0,0,1,0.0
86959425,3,3,0,0,3,0.0
55148944,96,45,31,20,50,20.83
45766367,58,22,23,13,42,22.41
98117843,10,5,2,3,7,30.0
92078460,1,1,0,0,1,0.0
88641533,261,174,74,13,173,4.98
35107319,3,3,0,0,3,0.0
76193000,1066,757,199,110,802,10.32
76895927,49,30,17,2,31,4.08
66425699,143,127,13,3,127,2.1
24227525,440,286,139,15,291,3.41
79139835,88,51,25,12,21,13.64
27954749,22,15,4,3,22,13.64
47239931,3,3,0,0,3,0.0
67301903,10,9,1,0,9,0.0
50925729,1,1,0,0,1,0.0
71909697,85,36,35,14,51,16.47
89937128,1,1,0,0,1,0.0
72537444,32,21,9,2,23,6.25
55006889,15,12,3,0,13,0.0
6244164,5,4,1,0,5,0.0
94538900,15,3,10,2,12,13.33
80989276,47,35,10,2,43,4.26
49949317,3,1,2,0,3,0.0
7843813,9,4,5,0,7,0.0
60420020,9,5,2,2,7,22.22
37860386,4,4,0,0,4,0.0
49055434,9,8,1,0,9,0.0
97156095,33,19,8,6,18,18.18
35615361,20,12,4,4,15,20.0
1768376,2,1,0,1,2,50.0
90141885,2,1,0,1,2,50.0
32250468,37,24,9,4,24,10.81
73334369,9,5,4,0,9,0.0
83665893,7,4,2,1,7,14.29
78660819,90,70,13,7,50,7.78
93273453,69,57,10,2,42,2.9
23773777,3,1,1,1,1,33.33
91184118,3,3,0,0,3,0.0
45506400,28,20,7,1,18,3.57
27032192,87,62,24,1,66,1.15
10915135,106,71,27,8,48,7.55
3230958,374,251,97,26,238,6.95
98927119,17,13,4,0,17,0.0
69317933,4,4,0,0,4,0.0
87788073,1,0,1,0,1,0.0
89324972,3,2,1,0,3,0.0
72227804,17,12,5,0,7,0.0
12435073,44,29,14,1,21,2.27
8070698,12,3,1,8,6,66.67
13386470,13,11,2,0,10,0.0
68018012,2,2,0,0,2,0.0
32628530,6,5,1,0,5,0.0
40939429,20,11,8,1,20,5.0
38553654,8,6,2,0,8,0.0
42658510,961,628,261,72,713,7.49
96148543,3,2,1,0,3,0.0
50706605,2,2,0,0,1,0.0
48165342,343,233,106,4,152,1.17
77207210,7,6,1,0,5,0.0
95751070,3,2,1,0,3,0.0
13110096,24,16,8,0,19,0.0
19551694,18,14,4,0,11,0.0
90776841,36,28,7,1,31,2.78
90949284,28,21,6,1,26,3.57
31124705,2,1,1,0,2,0.0
56562863,5,4,1,0,5,0.0
65283956,22,18,4,0,21,0.0
20173890,1,1,0,0,1,0.0
42522917,20,16,4,0,20,0.0
74671028,74,62,11,1,43,1.35
34121253,12,12,0,0,8,0.0
20234972,1,0,1,0,1,0.0
95019190,9,7,1,1,9,11.11
80437610,2,2,0,0,2,0.0
32346657,202,151,50,1,122,0.5
99941534,26,18,8,0,14,0.0
57914253,10,8,1,1,9,10.0
41432581,14,13,1,0,10,0.0
64277305,1,1,0,0,1,0.0
21884669,93,71,20,2,47,2.15
83648663,9,3,4,2,7,22.22
57303054,19,18,0,1,11,5.26
62264369,10,8,1,1,8,10.0
19516194,406,342,49,15,285,3.69
2595088,3,3,0,0,2,0.0
47055743,9,8,1,0,8,0.0
20020859,12,10,1,1,11,8.33
87475455,10,8,2,0,9,0.0
27975354,1,0,0,1,1,100.0
11152787,1,1,0,0,1,0.0
11556082,531,294,171,66,370,12.43
90131158,235,157,59,19,121,8.09
52057776,2,2,0,0,2,0.0
97433384,134,68,43,23,84,17.16
93462476,6,2,3,1,6,16.67
4410921,16,9,5,2,13,12.5
92087486,97,47,30,20,81,20.62
26346377,3,3,0,0,3,0.0
54395982,11,10,1,0,9,0.0
80714006,11,8,3,0,11,0.0
26324145,2,2,0,0,2,0.0
38524820,2,2,0,0,2,0.0
93535166,2,2,0,0,2,0.0
23594868,16,10,3,3,9,18.75
58677601,38,19,14,5,27,13.16
26776967,5,3,0,2,3,40.0
29454621,59,24,29,6,37,10.17
91596345,3,2,1,0,3,0.0
92620710,1,1,0,0,1,0.0
66199123,2,2,0,0,2,0.0
48444431,1,0,0,1,1,100.0
38312630,3,3,0,0,3,0.0
88594606,9,6,3,0,6,0.0
1383519,3,3,0,0,3,0.0
73684218,29,25,3,1,25,3.45
7629023,2,2,0,0,2,0.0
61458565,12,6,5,1,8,8.33
7571616,9,5,3,1,8,11.11
48374209,4,3,1,0,2,0.0
77819209,2,2,0,0,2,0.0
35866641,32,14,11,7,19,21.88
80636476,4,4,0,0,4,0.0
52690884,17,8,6,3,10,17.65
38302325,2,2,0,0,2,0.0
95696198,91,58,30,3,75,3.3
60312893,21,11,9,1,18,4.76
18918592,8,7,1,0,6,0.0
14673456,1,1,0,0,1,0.0
95121890,5,3,1,1,3,20.0
66111990,158,88,56,14,117,8.86
84772414,7,6,1,0,5,0.0
16777792,34,19,12,3,28,8.82
26670954,38,25,12,1,35,2.63
9011566,24,13,5,6,21,25.0
30841366,30,20,9,1,26,3.33
37401764,1,0,0,1,1,100.0
64703527,1,1,0,0,1,0.0
38449575,11,7,4,0,8,0.0
48421483,144,68,49,27,62,18.75
22357719,118,44,38,36,28,30.51
81101387,348,231,88,29,174,8.33
20446184,2,1,1,0,1,0.0
9129572,12,10,2,0,8,0.0
48919517,1,0,1,0,1,0.0
93174137,13,10,2,1,11,7.69
38191185,2,1,0,1,2,50.0
10526640,463,245,135,83,336,17.93
53703549,86,61,25,0,36,0.0
10775144,75,54,21,0,29,0.0
45569901,152,109,39,4,106,2.63
75468960,31,18,9,4,21,12.9
75829730,68,46,15,7,32,10.29
49783971,61,33,18,10,25,16.39
1897834,5,0,4,1,3,20.0
11724514,2,2,0,0,2,0.0
16966728,11,8,1,2,8,18.18
43588864,17,13,4,0,16,0.0
48534196,2,2,0,0,2,0.0
63551231,55,35,14,6,44,10.91
46350093,17,13,4,0,10,0.0
78842000,31,21,8,2,19,6.45
30735504,6,4,1,1,3,16.67
9578940,251,193,47,11,208,4.38
43392383,7,6,1,0,7,0.0
66201989,4,4,0,0,4,0.0
18930053,3,2,1,0,3,0.0
82703597,30,17,6,7,24,23.33
20974644,17,8,9,0,12,0.0
80806344,143,53,49,41,77,28.67
92350470,3,2,0,1,2,33.33
43730656,4,4,0,0,4,0.0
20028023,11,7,4,0,11,0.0
50687501,97,62,35,0,78,0.0
30304166,9,7,2,0,9,0.0
32875964,12,11,0,1,12,8.33
45333500,31,27,4,0,29,0.0
43474892,73,60,9,4,60,5.48
33382257,5,5,0,0,5,0.0
22262984,61,33,18,10,58,16.39
78549582,4,2,2,0,3,0.0
38413818,79,62,15,2,69,2.53
53627730,1,1,0,0,1,0.0
20980762,2,2,0,0,2,0.0
92419619,4,2,2,0,4,0.0
7955982,5,4,1,0,5,0.0
22037035,1,0,1,0,1,0.0
96502852,1,0,1,0,1,0.0
42517619,9,6,3,0,9,0.0
649097,1,1,0,0,1,0.0
95690776,1,1,0,0,1,0.0
19765166,1,1,0,0,1,0.0
62262075,66,39,20,7,37,10.61
3957741,19,11,3,5,17,26.32
50095348,20,14,3,3,9,15.0
42075697,42,31,10,1,37,2.38
5404592,54,46,8,0,51,0.0
60010393,109,53,49,7,30,6.42
3159159,2,2,0,0,2,0.0
94079519,1,0,1,0,1,0.0
48405060,3,1,2,0,3,0.0
32437999,3,3,0,0,3,0.0
37699429,10,9,1,0,10,0.0
73258894,5,4,1,0,5,0.0
45286963,33,29,3,1,30,3.03
57544713,1,1,0,0,1,0.0
61922438,73,33,24,16,28,21.92
68811861,2,2,0,0,2,0.0
72185313,41,29,11,1,28,2.44
62221809,3,3,0,0,3,0.0
7977789,20,11,7,2,20,10.0
79936092,34,25,6,3,31,8.82
2340192,47,21,23,3,26,6.38
86453833,3,2,1,0,3,0.0
94982309,5,4,1,0,4,0.0
79708778,13,7,5,1,9,7.69
12819718,42,26,13,3,26,7.14
32783951,71,63,6,2,62,2.82
31928531,1,1,0,0,1,0.0
9432740,76,59,15,2,36,2.63
64304171,20,14,6,0,20,0.0
7005331,32,26,6,0,22,0.0
78654952,1,1,0,0,1,0.0
23092912,57,51,6,0,54,0.0
6473351,28,13,10,5,13,17.86
88347084,26,22,4,0,18,0.0
80487141,1,1,0,0,1,0.0
35322120,8,6,2,0,7,0.0
4046906,2,1,1,0,1,0.0
2116437,78,35,17,26,31,33.33
87719570,1,0,1,0,1,0.0
86746271,5,5,0,0,3,0.0
92376651,62,57,5,0,47,0.0
60493766,17,9,8,0,11,0.0
77495307,30,21,5,4,7,13.33
63843065,2,1,1,0,2,0.0
36125247,9,7,2,0,9,0.0
59845069,14,13,1,0,7,0.0
1511179,2,2,0,0,2,0.0
57866709,6,3,3,0,6,0.0
13724246,2,1,1,0,2,0.0
8534583,1,1,0,0,1,0.0
71231931,24,19,5,0,23,0.0
69101449,9,3,5,1,4,11.11
64222235,1,1,0,0,1,0.0
72041963,1,1,0,0,1,0.0
97244996,120,84,35,1,95,0.83
453055,60,35,16,9,48,15.0
63702297,8,6,2,0,6,0.0
86089897,1,1,0,0,1,0.0
6145658,60,44,12,4,56,6.67
80298964,51,37,13,1,40,1.96
97993767,9,9,0,0,8,0.0
31339717,7,5,1,1,5,14.29
96265933,7,6,1,0,5,0.0
17799812,19,16,2,1,16,5.26
61889913,12,10,2,0,12,0.0
62233161,2,2,0,0,2,0.0
85903734,1,1,0,0,1,0.0
14395053,2,2,0,0,2,0.0
59503766,2,1,1,0,2,0.0
11832789,1,0,1,0,1,0.0
63625944,12,9,3,0,3,0.0
67153866,13,12,1,0,8,0.0
21768218,6,5,1,0,4,0.0
52610384,28,18,7,3,24,10.71
67191889,1,1,0,0,1,0.0
54569668,1,1,0,0,1,0.0
89566220,13,10,3,0,10,0.0
6822076,21,18,3,0,19,0.0
32617616,47,28,9,10,9,21.28
41075711,1,1,0,0,1,0.0
28360966,1,1,0,0,1,0.0
86129396,29,17,9,3,5,10.34
71165992,5,3,1,1,2,20.0
88705022,281,232,39,10,246,3.56
72765701,30,16,12,2,22,6.67
65656810,5,4,0,1,5,20.0
59951440,6,3,2,1,6,16.67
4324118,7,5,2,0,3,0.0
53367068,10,7,3,0,10,0.0
35243717,6,6,0,0,6,0.0
44312212,1,1,0,0,1,0.0
1096749,172,133,33,6,97,3.49
1212008,164,114,42,8,131,4.88
60233052,32,19,8,5,26,15.62
68379975,74,46,18,10,34,13.51
18038162,7,3,3,1,6,14.29
24900097,122,78,41,3,93,2.46
1163166,3,3,0,0,2,0.0
19638568,4,1,2,1,3,25.0
29097316,28,9,14,5,18,17.86
47765710,16,8,8,0,15,0.0
67396267,28,16,7,5,14,17.86
86605134,16,9,5,2,13,12.5
91345061,18,12,5,1,17,5.56
23486837,18,14,4,0,6,0.0
98909721,139,61,49,29,66,20.86
67558938,2,2,0,0,2,0.0
39159944,29,13,10,6,20,20.69
71485533,1,0,1,0,1,0.0
13642576,122,104,18,0,109,0.0
52521519,82,59,22,1,46,1.22
50611836,2,1,1,0,1,0.0
71177544,1,1,0,0,1,0.0
32469208,1,1,0,0,1,0.0
88479230,6,4,2,0,6,0.0
19646957,4,4,0,0,3,0.0
27824739,5,4,1,0,4,0.0
5639154,14,11,3,0,13,0.0
42577918,143,109,30,4,134,2.8
22807767,93,76,17,0,89,0.0
10493994,110,61,29,20,82,18.18
81758789,2,2,0,0,2,0.0
6628096,2,2,0,0,2,0.0
42618514,3,1,1,1,3,33.33
48577914,1,1,0,0,1,0.0
15975630,60,50,9,1,56,1.67
12807634,57,47,10,0,44,0.0
38656506,20,13,5,2,10,10.0
61996582,8,4,2,2,5,25.0
75402064,8,6,2,0,8,0.0
57555421,12,8,4,0,10,0.0
13520900,18,9,4,5,18,27.78
81513822,23,12,5,6,18,26.09
61578524,119,56,36,27,58,22.69
56013407,28,21,3,4,26,14.29
99567927,11,10,1,0,11,0.0
46237589,68,59,7,2,57,2.94
91655248,284,244,31,9,221,3.17
51634941,8,4,4,0,3,0.0
76561935,1,0,0,1,1,100.0
86239606,1,0,1,0,1,0.0
54778835,1,1,0,0,1,0.0
28968172,3,1,2,0,3,0.0
21974106,4,3,1,0,4,0.0
46696166,1,1,0,0,1,0.0
85061244,3,3,0,0,3,0.0
58936674,14,12,2,0,11,0.0
60506751,9,6,2,1,9,11.11
21374715,10,9,0,1,6,10.0
35390992,10,4,5,1,6,10.0
29231088,20,16,4,0,20,0.0
10225977,534,441,78,15,475,2.81
99048237,136,112,22,2,112,1.47
86943751,2,2,0,0,2,0.0
89346173,20,12,6,2,15,10.0
52167913,65,37,14,14,31,21.54
62102548,140,99,22,19,116,13.57
2212325,31,25,6,0,29,0.0
51277308,248,138,74,36,193,14.52
72002605,13,7,4,2,13,15.38
39791926,216,158,48,10,74,4.63
32857017,4,2,1,1,4,25.0
41597136,265,231,33,1,192,0.38
3562694,1,0,1,0,1,0.0
8070922,4,0,2,2,3,50.0
13021329,4,3,1,0,4,0.0
69797715,3,3,0,0,3,0.0
41970276,1,1,0,0,1,0.0
86682907,53,38,15,0,48,0.0
89545693,5,2,2,1,2,20.0
34434112,3,3,0,0,1,0.0
98004899,14,7,5,2,12,14.29
23259630,4,3,1,0,4,0.0
81221138,8,4,4,0,6,0.0
765107,30,23,7,0,30,0.0
58103187,3,3,0,0,3,0.0
41366670,17,13,4,0,13,0.0
9814410,5,4,1,0,5,0.0
49770743,2,1,1,0,2,0.0
36673166,15,9,6,0,8,0.0
94533423,88,66,16,6,59,6.82
46997463,2,2,0,0,2,0.0
78739464,6,1,5,0,6,0.0
3993613,1,1,0,0,1,0.0
10340240,2,2,0,0,2,0.0
58466626,1,1,0,0,1,0.0
21148046,14,7,6,1,7,7.14
35197427,121,69,45,7,68,5.79
94854290,18,15,3,0,14,0.0
50637092,3,2,0,1,2,33.33
67325533,69,43,18,8,59,11.59
93806436,16,14,0,2,13,12.5
18555808,1,1,0,0,1,0.0
61071193,9,7,1,1,8,11.11
18602442,10,9,1,0,10,0.0
32255987,8,5,1,2,6,25.0
30701410,2,0,2,0,2,0.0
48918718,13,9,4,0,9,0.0
1204249,31,25,5,1,24,3.23
21340936,2,1,1,0,1,0.0
37161000,12,10,2,0,8,0.0
19182849,15,13,1,1,14,6.67
15085186,3,1,1,1,3,33.33
66242830,43,20,15,8,29,18.6
39899047,3,2,1,0,3,0.0
90314685,6,6,0,0,6,0.0
40831161,64,47,12,5,54,7.81
25368331,22,13,8,1,18,4.55
8005156,10,4,2,4,6,40.0
18423217,14,4,6,4,7,28.57
77856662,2,2,0,0,2,0.0
45965063,7,1,6,0,7,0.0
99218836,4,2,0,2,4,50.0
62283577,8,5,0,3,7,37.5
33193074,1,0,1,0,1,0.0
57055963,1,1,0,0,1,0.0
87996075,142,105,34,3,138,2.11
45559516,7,7,0,0,6,0.0
20277794,59,48,7,4,43,6.78
67266022,66,44,19,3,47,4.55
66315438,1,0,1,0,1,0.0
935377,51,42,7,2,34,3.92
61277737,141,105,23,13,100,9.22
79304097,6,6,0,0,3,0.0
82899050,44,31,12,1,33,2.27
29433157,24,18,5,1,12,4.17
6424202,2,2,0,0,2,0.0
72895771,26,18,7,1,20,3.85
43775980,4,0,4,0,3,0.0
13093449,7,6,1,0,7,0.0
60107404,24,18,4,2,17,8.33
58003256,1,0,1,0,1,0.0
61431314,9,6,3,0,2,0.0
61171206,46,34,12,0,28,0.0
26497635,19,16,2,1,8,5.26
74280500,9,8,1,0,6,0.0
37245855,3,2,0,1,2,33.33
17826938,5,4,0,1,5,20.0
72655583,2,2,0,0,2,0.0
54371126,60,47,9,4,53,6.67
15131324,5,4,0,1,5,20.0
83041985,2,2,0,0,2,0.0
53341753,1,0,1,0,1,0.0
497666,41,22,13,6,25,14.63
56448941,5,3,2,0,5,0.0
9348319,32,21,10,1,26,3.12
1560111,15,11,0,4,15,26.67
29096179,3,2,1,0,3,0.0
3642329,8,6,2,0,8,0.0
32487300,180,147,32,1,97,0.56
45168490,11,6,4,1,9,9.09
33657607,3,3,0,0,2,0.0
34216742,1,1,0,0,1,0.0
75668103,22,22,0,0,20,0.0
25456160,6,5,0,1,6,16.67
44054661,1,1,0,0,1,0.0
8705946,4,3,1,0,4,0.0
60420657,13,11,2,0,8,0.0
51384961,4,2,2,0,4,0.0
50028925,6,3,3,0,5,0.0
91378418,1,1,0,0,1,0.0
3951132,12,9,2,1,8,8.33
97637459,9,7,2,0,9,0.0
9420085,6,6,0,0,6,0.0
15863720,3,1,2,0,3,0.0
79677195,4,3,0,1,4,25.0
77856524,32,19,12,1,30,3.12
13236220,152,109,41,2,134,1.32
43936124,2,2,0,0,2,0.0
10704163,98,58,31,9,79,9.18
43054598,10,10,0,0,10,0.0
1564731,30,20,10,0,19,0.0
27274975,17,11,1,5,11,29.41
24937465,2,2,0,0,2,0.0
5650988,1,1,0,0,1,0.0
21201378,7,5,2,0,5,0.0
94803451,21,16,5,0,17,0.0
28245834,6,4,2,0,6,0.0
90309070,3,2,1,0,3,0.0
4012322,6,3,3,0,6,0.0
44949285,4,3,1,0,4,0.0
13179704,4,2,2,0,4,0.0
42863342,124,105,18,1,108,0.81
30162931,4,0,3,1,3,25.0
47852211,2,1,1,0,2,0.0
56300011,10,5,3,2,6,20.0
73341925,15,11,3,1,3,6.67
16530578,63,52,11,0,62,0.0
18498688,47,45,1,1,35,2.13
82633027,116,84,26,6,69,5.17
50990714,3,3,0,0,3,0.0
34626803,3,3,0,0,2,0.0
97744402,5,2,3,0,4,0.0
11574545,3,3,0,0,3,0.0
31609500,47,25,20,2,34,4.26
50699239,3,1,2,0,2,0.0
5621458,4,2,2,0,3,0.0
55967500,10,6,4,0,9,0.0
39907547,2,2,0,0,2,0.0
19648204,1,1,0,0,1,0.0
53491849,11,9,0,2,6,18.18
89217713,31,23,6,2,29,6.45
55356342,6,6,0,0,6,0.0
77865390,1,1,0,0,1,0.0
82642863,13,8,3,2,11,15.38
1502744,29,21,7,1,20,3.45
20142923,7,4,2,1,5,14.29
39148467,3,2,1,0,3,0.0
71784138,237,170,53,14,134,5.91
27429493,13,10,2,1,13,7.69
93323195,145,85,49,11,87,7.59
99635827,56,40,15,1,26,1.79
75171034,80,43,21,16,22,20.0
29536124,29,11,7,11,22,37.93
80006895,53,42,8,3,46,5.66
21884993,4,2,2,0,4,0.0
73700284,8,6,1,1,8,12.5
60424119,12,10,2,0,11,0.0
13410159,5,4,1,0,4,0.0
16577340,13,10,3,0,9,0.0
11447460,5,5,0,0,4,0.0
72044651,1,1,0,0,1,0.0
80322933,1,1,0,0,1,0.0
87410181,2,1,1,0,2,0.0
34144207,6,2,4,0,6,0.0
21867624,5,3,1,1,4,20.0
25571616,42,22,17,3,26,7.14
28622780,3,2,1,0,2,0.0
91768891,91,39,34,18,55,19.78
97127012,2,2,0,0,2,0.0
82392727,138,82,40,16,70,11.59
53005242,9,7,2,0,6,0.0
66497987,4,3,1,0,4,0.0
65443029,5,5,0,0,4,0.0
13492448,34,29,4,1,33,2.94
90620553,6,4,2,0,1,0.0
92321794,3,1,2,0,1,0.0
65884195,12,7,3,2,12,16.67
88895539,1,1,0,0,1,0.0
88355052,3,2,1,0,3,0.0
6448624,46,18,19,9,27,19.57
90644381,1,0,1,0,1,0.0
13922180,14,6,4,4,6,28.57
36811216,20,18,2,0,18,0.0
18678713,8,6,2,0,8,0.0
55391300,15,10,4,1,13,6.67
65029352,2,1,1,0,2,0.0
92832104,2,2,0,0,2,0.0
6241089,5,3,2,0,4,0.0
42067778,5,4,1,0,5,0.0
97896054,1,1,0,0,1,0.0
2273432,8,8,0,0,8,0.0
46511866,2,2,0,0,2,0.0
64997707,48,22,21,5,30,10.42
65134204,58,33,17,8,35,13.79
33661346,8,6,2,0,7,0.0
42141413,32,31,0,1,32,3.12
52337667,36,15,14,7,13,19.44
9026712,2,2,0,0,2,0.0
55696416,45,27,13,5,43,11.11
48144588,1,0,1,0,1,0.0
43804640,20,15,5,0,18,0.0
50168841,14,13,1,0,14,0.0
39533493,42,32,8,2,14,4.76
49191853,4,4,0,0,4,0.0
83556348,3,1,2,0,3,0.0
35548045,21,10,10,1,18,4.76
88710893,125,103,21,1,104,0.8
18916439,5,4,1,0,5,0.0
69841695,9,9,0,0,5,0.0
85298757,3,3,0,0,3,0.0
62829730,5,5,0,0,3,0.0
61664927,158,126,31,1,121,0.63
52454280,35,22,10,3,11,8.57
45441057,1,1,0,0,1,0.0
23816454,11,8,3,0,10,0.0
10743908,10,9,1,0,10,0.0
2683940,296,130,96,70,131,23.65
73010925,3,1,2,0,2,0.0
62387611,2,1,1,0,2,0.0
79110174,4,4,0,0,4,0.0
65814604,3,2,1,0,3,0.0
60081541,55,39,14,2,28,3.64
87287016,83,61,22,0,55,0.0
68871183,35,29,6,0,22,0.0
78790260,38,23,15,0,26,0.0
28244348,39,21,12,6,32,15.38
92576541,1,1,0,0,1,0.0
87060962,13,9,4,0,6,0.0
13512500,4,4,0,0,3,0.0
17751127,34,17,14,3,22,8.82
31148857,36,21,13,2,30,5.56
11227446,11,8,1,2,8,18.18
37421751,16,7,8,1,13,6.25
13803150,27,22,3,2,20,7.41
41009259,6,4,2,0,6,0.0
31443980,4,4,0,0,4,0.0
51971588,1,1,0,0,1,0.0
98971408,28,23,4,1,28,3.57
86954887,65,39,21,5,19,7.69
70374971,59,49,9,1,30,1.69
41110080,77,54,21,2,45,2.6
17449935,13,10,3,0,9,0.0
20288971,45,36,6,3,27,6.67
49529,10,5,5,0,9,0.0
7297863,1,1,0,0,1,0.0
92657149,25,16,5,4,23,16.0
82836376,11,9,2,0,9,0.0
70665926,227,159,67,1,137,0.44
39474539,5,3,2,0,5,0.0
82178421,169,97,50,22,125,13.02
71776910,4,2,2,0,3,0.0
13329404,8,5,3,0,5,0.0
89478183,9,7,2,0,6,0.0
27785632,4,2,2,0,4,0.0
19092765,42,21,14,7,25,16.67
67903071,11,6,3,2,3,18.18
46982218,22,14,2,6,16,27.27
17889694,21,15,5,1,18,4.76
32498574,3,3,0,0,3,0.0
9449154,16,12,3,1,12,6.25
78956664,20,7,8,5,6,25.0
23601357,19,9,6,4,16,21.05
1864883,12,8,3,1,11,8.33
47643107,32,15,10,7,30,21.88
16966814,68,49,10,9,35,13.24
54548907,15,12,3,0,13,0.0
7331506,3,1,2,0,2,0.0
3235922,9,7,2,0,9,0.0
73232348,94,70,22,2,72,2.13
68122881,14,14,0,0,13,0.0
28501944,6,5,1,0,6,0.0
8341156,6,3,3,0,4,0.0
6644095,10,7,2,1,8,10.0
10984498,4,3,1,0,4,0.0
4729046,31,16,10,5,22,16.13
98119114,2,1,1,0,2,0.0
13537223,117,103,14,0,99,0.0
51601315,111,86,25,0,66,0.0
47704575,2,1,1,0,2,0.0
67566476,142,99,41,2,120,1.41
84406433,1,1,0,0,1,0.0
10628537,6,5,1,0,4,0.0
79524856,8,7,1,0,3,0.0
62437394,34,20,11,3,25,8.82
33042723,6,3,3,0,5,0.0
28194470,1,1,0,0,1,0.0
95833791,49,39,8,2,41,4.08
79244459,84,65,15,4,66,4.76
51110571,39,29,9,1,38,2.56
55359284,166,114,43,9,127,5.42
74950491,21,15,5,1,14,4.76
17612272,6,4,2,0,6,0.0
68444085,25,16,5,4,25,16.0
93105486,22,13,7,2,13,9.09
62856581,1,0,1,0,1,0.0
81902894,4,3,0,1,4,25.0
29369208,2,1,0,1,1,50.0
21369896,29,23,3,3,28,10.34
17362766,2,2,0,0,2,0.0
70548987,1,1,0,0,1,0.0
5179535,4,4,0,0,4,0.0
54897992,26,21,5,0,23,0.0
58990484,6,5,1,0,4,0.0
54866381,12,11,1,0,12,0.0
75019956,222,139,55,28,174,12.61
81762511,6,6,0,0,5,0.0
56483934,20,17,3,0,20,0.0
6034569,5,4,1,0,5,0.0
86575428,7,4,3,0,7,0.0
68352116,4,3,1,0,4,0.0
56261889,4,3,1,0,4,0.0
71149680,101,68,33,0,71,0.0
46888172,1,1,0,0,1,0.0
45210859,10,10,0,0,9,0.0
62853990,25,15,8,2,17,8.0
8021907,19,3,14,2,10,10.53
53690427,27,17,10,0,22,0.0
87725044,1,1,0,0,1,0.0
2657942,2,2,0,0,2,0.0
787323,1,0,1,0,1,0.0
54933826,1,0,0,1,1,100.0
66725353,4,0,3,1,4,25.0
29971573,9,8,1,0,4,0.0
90856280,2,2,0,0,2,0.0
91476208,4,4,0,0,2,0.0
27858252,4,4,0,0,3,0.0
5385239,12,9,2,1,3,8.33
58688914,1,1,0,0,1,0.0
93564062,17,12,2,3,13,17.65
87883952,4,2,2,0,3,0.0
86177057,3,3,0,0,3,0.0
947284,3,3,0,0,2,0.0
38714084,40,32,7,1,28,2.5
28684021,45,40,5,0,22,0.0
25747633,9,8,1,0,9,0.0
35141219,2,1,1,0,2,0.0
38602980,29,20,8,1,24,3.45
73126725,4,1,3,0,4,0.0
