shop_id,total_interactions,clicks,cart_additions,purchases,unique_products,unique_brands,purchase_share_percent
18980392,1,1,0,0,1,1,0.0
46186577,22,19,2,1,16,1,4.55
13873805,17,14,2,1,16,1,5.88
91770864,675,294,259,122,326,18,18.07
63044405,11,3,5,3,4,2,27.27
64346735,1,1,0,0,1,1,0.0
38067860,10,6,4,0,4,1,0.0
77790696,22,15,7,0,12,1,0.0
31258335,56,33,17,6,33,1,10.71
97335850,14,10,4,0,13,2,0.0
24137190,115,72,34,9,52,1,7.83
68528188,5,4,0,1,5,1,20.0
23230751,1,1,0,0,1,1,0.0
64682520,5,3,1,1,3,1,20.0
14746894,2,1,1,0,2,1,0.0
58867273,2,2,0,0,2,1,0.0
85420689,26,18,6,2,20,1,7.69
44191,5,3,2,0,5,1,0.0
40465049,1,1,0,0,1,1,0.0
12182481,32,17,8,7,12,1,21.88
55417193,13,8,5,0,11,2,0.0
29201644,25,14,8,3,7,1,12.0
8826136,7,4,3,0,6,1,0.0
68003595,82,55,19,8,28,1,9.76
32563625,2,0,2,0,2,1,0.0
24274570,160,86,56,18,49,1,11.25
96624861,2,1,1,0,2,2,0.0
50584979,21,12,4,5,7,1,23.81
79933338,3,1,2,0,3,1,0.0
9579686,2,2,0,0,1,1,0.0
85204320,3,2,1,0,2,1,0.0
16435886,2,1,1,0,2,1,0.0
50746210,12,10,1,1,11,1,8.33
30300149,40,27,11,2,38,38,5.0
42634589,10,9,1,0,3,1,0.0
65320454,2,2,0,0,2,2,0.0
26503471,55,22,25,8,42,1,14.55
21842297,3,3,0,0,3,1,0.0
12679215,43,29,6,8,16,2,18.6
78694546,4,3,0,1,4,1,25.0
39202909,88,62,26,0,35,1,0.0
79751201,6,6,0,0,5,1,0.0
55694863,11,5,4,2,8,1,18.18
72993411,5,3,2,0,5,1,0.0
55076067,4,2,1,1,2,1,25.0
80002231,8,5,1,2,4,1,25.0
32428462,7,4,3,0,7,5,0.0
8588845,14,11,2,1,11,3,7.14
92616357,187,104,50,33,117,1,17.65
48034518,1,1,0,0,1,1,0.0
60441079,2,1,1,0,1,1,0.0
47177619,6,4,2,0,3,1,0.0
49184046,2,1,1,0,2,1,0.0
53464781,73,57,10,6,46,1,8.22
52721701,2,2,0,0,2,1,0.0
68247030,2,2,0,0,2,1,0.0
61366209,2,2,0,0,2,1,0.0
60594258,3,3,0,0,2,1,0.0
40545967,165,106,38,21,59,1,12.73
24360140,1,1,0,0,1,1,0.0
23303965,1,1,0,0,1,1,0.0
10067516,6,5,1,0,5,1,0.0
53428278,5,5,0,0,5,4,0.0
60252408,97,52,30,15,39,1,15.46
8069030,58,53,5,0,23,2,0.0
96826388,10,7,1,2,8,1,20.0
29760990,2,1,1,0,2,1,0.0
73202303,2,2,0,0,2,1,0.0
73545475,13,13,0,0,8,2,0.0
78486083,173,152,20,1,59,8,0.58
52439410,13,11,2,0,10,5,0.0
55277229,6,3,3,0,5,1,0.0
81388849,4,3,0,1,3,1,25.0
28139541,21,11,8,2,9,2,9.52
10369157,13,9,4,0,8,1,0.0
70150072,2,1,1,0,2,1,0.0
87717704,1,1,0,0,1,1,0.0
34681583,52,30,19,3,45,1,5.77
47706102,3,1,1,1,3,1,33.33
530583,27,19,8,0,14,1,0.0
77486683,77,40,35,2,53,38,2.6
57113935,201,96,92,13,116,74,6.47
68874450,11,6,3,2,11,1,18.18
27970889,12,6,5,1,12,2,8.33
81815571,3,2,1,0,3,2,0.0
88857694,6,4,2,0,5,1,0.0
99080127,16,5,7,4,8,1,25.0
73893729,5,1,0,4,1,1,80.0
77554561,129,78,51,0,28,1,0.0
24338747,1,1,0,0,1,1,0.0
58440762,10,10,0,0,6,1,0.0
19614447,37,22,7,8,29,23,21.62
15201441,1,1,0,0,1,1,0.0
68447387,1,0,1,0,1,1,0.0
63203393,1,1,0,0,1,1,0.0
24729681,26,14,10,2,3,2,7.69
64006233,78,45,32,1,26,7,1.28
6686661,9,9,0,0,4,2,0.0
85371717,170,91,79,0,55,1,0.0
43537212,12,3,3,6,5,2,50.0
58623376,6,3,3,0,3,1,0.0
18834713,42,28,12,2,26,1,4.76
45160386,2,1,1,0,2,1,0.0
93649254,3,3,0,0,3,1,0.0
71826995,1,1,0,0,1,1,0.0
72344670,3,3,0,0,3,1,0.0
50595902,14,10,3,1,11,1,7.14
73157373,1,1,0,0,1,1,0.0
47188843,1,1,0,0,1,1,0.0
42842739,6,2,2,2,3,1,33.33
75311948,63,19,26,18,36,1,28.57
63972747,8,6,0,2,2,1,25.0
90454089,1,1,0,0,1,1,0.0
41834127,9,8,1,0,9,1,0.0
60748557,779,541,180,58,198,1,7.45
17383232,10,9,0,1,4,1,10.0
51338657,27,17,8,2,7,1,7.41
49474565,6,4,2,0,5,1,0.0
21555330,11,7,3,1,9,1,9.09
3355496,3,3,0,0,3,3,0.0
62793388,248,213,35,0,157,9,0.0
64735304,5,2,3,0,5,1,0.0
55533681,4,4,0,0,4,2,0.0
66973718,18,10,7,1,14,1,5.56
8122104,19,13,6,0,8,1,0.0
32783942,24,21,2,1,11,1,4.17
72969712,1,1,0,0,1,1,0.0
33199187,4,4,0,0,3,1,0.0
23896583,1,1,0,0,1,1,0.0
15030568,12,10,1,1,8,6,8.33
58461341,38,27,11,0,10,1,0.0
27083103,5,4,1,0,4,1,0.0
82434139,1,1,0,0,1,1,0.0
80488435,1,1,0,0,1,1,0.0
68862907,4,4,0,0,3,1,0.0
91885484,4,4,0,0,3,3,0.0
49381382,4,2,1,1,2,1,25.0
30334774,242,161,64,17,201,1,7.02
87637560,89,66,23,0,73,1,0.0
14372819,6,5,1,0,3,1,0.0
36453438,29,21,7,1,20,1,3.45
65586452,1,1,0,0,1,1,0.0
35104440,5,4,1,0,4,4,0.0
51762967,4,4,0,0,4,1,0.0
45619781,4,2,2,0,4,1,0.0
35584764,9,7,2,0,8,1,0.0
52175085,11,8,2,1,4,1,9.09
9627742,19,11,8,0,17,1,0.0
71421028,28,16,12,0,17,1,0.0
78261829,5,4,0,1,3,1,20.0
95633809,1,1,0,0,1,1,0.0
20574862,2,2,0,0,2,2,0.0
75237794,13,10,2,1,9,3,7.69
52960332,114,74,34,6,45,1,5.26
95489852,29,19,7,3,20,2,10.34
51875543,54,31,15,8,39,1,14.81
27811420,8,3,5,0,7,1,0.0
43679057,77,53,18,6,63,2,7.79
10088007,13,7,5,1,13,1,7.69
34032164,1049,713,319,17,163,2,1.62
83610759,1,1,0,0,1,1,0.0
48319299,1,1,0,0,1,1,0.0
47993277,126,62,34,30,61,1,23.81
18735911,5,4,1,0,3,1,0.0
8397712,18,14,4,0,12,1,0.0
62397146,3,3,0,0,3,1,0.0
94065000,1,0,0,1,1,1,100.0
4610891,8,4,0,4,4,1,50.0
40326815,5,2,2,1,4,1,20.0
38086621,1,0,1,0,1,1,0.0
45231358,40,29,10,1,17,1,2.5
34851678,33,18,10,5,25,1,15.15
19965142,15,11,0,4,4,2,26.67
62260391,14,9,4,1,8,1,7.14
10195937,4,2,2,0,3,2,0.0
76251916,5,3,2,0,2,1,0.0
36488020,4,4,0,0,3,1,0.0
19035252,6,6,0,0,5,1,0.0
16673109,9,6,3,0,5,1,0.0
2527070,1,0,1,0,1,1,0.0
80619864,3,2,0,1,3,2,33.33
66457722,22,14,4,4,15,1,18.18
44010312,4,3,1,0,3,3,0.0
77466774,1,1,0,0,1,1,0.0
5163206,6,4,1,1,4,1,16.67
67536992,2,2,0,0,2,1,0.0
53260417,2,1,0,1,1,1,50.0
51002728,9,5,3,1,6,1,11.11
57037031,3,3,0,0,3,2,0.0
4993514,6,5,0,1,4,1,16.67
40904651,7,7,0,0,5,1,0.0
1005698,30,13,14,3,16,1,10.0
22613480,11,5,4,2,6,1,18.18
94031013,5,4,0,1,2,1,20.0
68165277,5,4,1,0,4,1,0.0
82172780,2,2,0,0,2,1,0.0
92182570,2,1,1,0,2,1,0.0
90052793,5,4,1,0,5,2,0.0
13524717,34,14,9,11,28,1,32.35
81096968,122,62,38,22,51,3,18.03
16368856,8,5,2,1,5,2,12.5
73946234,2,1,0,1,1,1,50.0
36481454,5,3,2,0,4,2,0.0
30257245,1,1,0,0,1,1,0.0
58139116,528,336,155,37,374,164,7.01
42078436,1,0,1,0,1,1,0.0
10642940,4,0,1,3,2,1,75.0
54167624,1,1,0,0,1,1,0.0
64169024,3,2,1,0,3,1,0.0
47652360,7,4,3,0,6,1,0.0
49258326,4,0,4,0,2,1,0.0
25625938,17,11,3,3,16,1,17.65
64089799,96,88,7,1,74,1,1.04
98765914,5,4,1,0,5,1,0.0
49156986,8,7,1,0,7,1,0.0
49392657,3,3,0,0,3,1,0.0
28794651,3,2,1,0,3,1,0.0
35365238,4,3,0,1,4,1,25.0
36601936,2,2,0,0,2,1,0.0
3007722,5,4,1,0,4,1,0.0
36780028,2,2,0,0,2,1,0.0
55540933,1,1,0,0,1,1,0.0
9259873,543,361,146,36,201,2,6.63
98433916,2,0,0,2,2,2,100.0
89409546,9,5,4,0,9,2,0.0
70736880,9,8,1,0,9,2,0.0
15439045,7,5,2,0,7,1,0.0
92889938,9,2,3,4,2,1,44.44
82402162,2,1,1,0,1,1,0.0
73079875,26,9,10,7,9,1,26.92
70115559,9,3,4,2,7,1,22.22
49899508,1,1,0,0,1,1,0.0
9032179,2,1,1,0,2,1,0.0
80817760,1,1,0,0,1,1,0.0
41270295,108,69,38,1,39,1,0.93
19383341,1,1,0,0,1,1,0.0
839256,18,10,6,2,7,1,11.11
37629888,2,2,0,0,2,1,0.0
11075993,6,5,1,0,5,1,0.0
89932034,10,8,1,1,9,1,10.0
89438856,8,6,2,0,8,1,0.0
7807803,6,3,3,0,6,1,0.0
4550297,7,3,4,0,7,1,0.0
18513116,5,4,1,0,5,4,0.0
32062946,15,11,3,1,13,2,6.67
79555204,3,2,1,0,3,2,0.0
51707856,5,4,1,0,3,1,0.0
29039442,6,2,3,1,5,1,16.67
48596597,1,1,0,0,1,1,0.0
965045,1,1,0,0,1,1,0.0
45841529,11,6,3,2,11,1,18.18
23767288,4,3,1,0,3,1,0.0
60284823,3,3,0,0,3,1,0.0
46118618,2,2,0,0,2,1,0.0
34104112,9,8,1,0,9,7,0.0
29722826,2,2,0,0,2,1,0.0
10270180,9,7,1,1,8,1,11.11
27413672,3,2,1,0,3,2,0.0
83723779,1,1,0,0,1,1,0.0
12749245,11,5,3,3,7,1,27.27
48602055,213,142,60,11,87,1,5.16
14317473,3,3,0,0,3,2,0.0
43525105,1,1,0,0,1,1,0.0
77763817,2,0,1,1,2,2,50.0
33454006,5,5,0,0,2,1,0.0
18099328,2,2,0,0,2,2,0.0
12464167,2,1,0,1,2,2,50.0
90060257,28,16,10,2,10,1,7.14
20315234,11,4,6,1,9,6,9.09
61904582,3,3,0,0,3,3,0.0
48050456,8,3,4,1,7,6,12.5
68410002,23,10,11,2,14,11,8.7
60065009,19,10,7,2,13,1,10.53
53042237,314,134,100,80,52,1,25.48
71370237,23,12,6,5,16,1,21.74
98631108,7,4,3,0,4,1,0.0
18668925,3,3,0,0,3,1,0.0
45577894,1,0,1,0,1,1,0.0
29655461,8,5,3,0,4,1,0.0
79181319,81,65,15,1,46,1,1.23
61652085,2,1,1,0,2,1,0.0
11588343,9,6,1,2,8,1,22.22
65142878,27,19,4,4,14,1,14.81
85892103,6,3,3,0,6,1,0.0
62660392,5,3,2,0,5,4,0.0
80147935,119,86,29,4,75,1,3.36
84326160,2,2,0,0,2,1,0.0
38232285,5,4,1,0,5,1,0.0
6557472,1,0,1,0,1,1,0.0
38924924,2,2,0,0,2,1,0.0
30040308,1,1,0,0,1,1,0.0
48945355,1,1,0,0,1,1,0.0
73884525,13,11,2,0,13,2,0.0
33233764,2,2,0,0,2,1,0.0
305152,3,3,0,0,3,1,0.0
91714475,5,5,0,0,5,1,0.0
96496921,41,34,5,2,37,1,4.88
77234819,1,1,0,0,1,1,0.0
21796477,18,17,0,1,17,1,5.56
97766170,22,14,6,2,18,1,9.09
80811287,184,113,51,20,139,1,10.87
97961396,15,14,1,0,13,1,0.0
47174513,7,4,2,1,5,1,14.29
40129990,1,1,0,0,1,1,0.0
57538571,5,3,2,0,4,1,0.0
39871463,265,137,79,49,96,2,18.49
35928185,4,4,0,0,4,1,0.0
4464706,1,0,1,0,1,1,0.0
2432887,15,10,3,2,10,1,13.33
83675395,2,2,0,0,2,2,0.0
24703701,2,1,1,0,2,2,0.0
33559266,9,7,2,0,8,1,0.0
29486386,22,9,12,1,18,7,4.55
21749031,239,144,67,28,230,1,11.72
21789026,3,2,1,0,3,1,0.0
84315177,6,6,0,0,6,4,0.0
53884564,6,6,0,0,6,5,0.0
67097114,13,10,2,1,8,7,7.69
28614132,1,1,0,0,1,1,0.0
42918796,2,1,1,0,2,1,0.0
93045772,22,18,3,1,16,1,4.55
33469275,36,28,7,1,31,1,2.78
69988470,2,1,1,0,2,2,0.0
62882424,1,1,0,0,1,1,0.0
71660398,42,33,7,2,30,1,4.76
8123970,4,3,0,1,4,1,25.0
82721872,7,6,1,0,7,2,0.0
1322370,13,8,2,3,9,1,23.08
46987444,1,0,1,0,1,1,0.0
69124805,13,10,3,0,12,1,0.0
29026111,22,11,9,2,10,6,9.09
40534767,1,1,0,0,1,1,0.0
59064064,1,1,0,0,1,1,0.0
15707559,2,2,0,0,2,1,0.0
86125540,19,12,6,1,6,1,5.26
58751036,3,2,0,1,3,1,33.33
16073852,358,244,110,4,84,1,1.12
93948478,64,41,21,2,40,1,3.12
66124838,3,2,1,0,3,1,0.0
53099398,9,8,0,1,8,1,11.11
50159777,4,2,2,0,4,1,0.0
75105274,3,3,0,0,3,2,0.0
45466445,1,1,0,0,1,1,0.0
91491914,8,2,2,4,6,1,50.0
81679055,6,4,2,0,6,1,0.0
63734975,5,5,0,0,5,1,0.0
97096941,8,6,2,0,4,1,0.0
51875432,2,2,0,0,2,1,0.0
79464913,1,1,0,0,1,1,0.0
26488944,38,30,8,0,36,1,0.0
19244828,2,2,0,0,2,2,0.0
55650987,74,51,18,5,47,1,6.76
2080767,2,2,0,0,2,2,0.0
3209551,9,9,0,0,8,2,0.0
5781617,2,1,1,0,1,1,0.0
54768691,2,2,0,0,1,1,0.0
27064966,4,3,1,0,3,1,0.0
23216740,50,38,11,1,28,14,2.0
20937108,11,11,0,0,11,1,0.0
40727513,1,1,0,0,1,1,0.0
41914297,3,3,0,0,3,1,0.0
32986737,3,1,2,0,2,2,0.0
68017787,33,11,14,8,23,1,24.24
15422736,5,3,1,1,4,4,20.0
37116197,10,5,2,3,7,1,30.0
14732424,2,2,0,0,2,2,0.0
73068579,7,5,2,0,6,1,0.0
92567478,3,3,0,0,2,1,0.0
67864700,1,0,1,0,1,1,0.0
6318146,3,3,0,0,2,1,0.0
46829355,2,2,0,0,2,1,0.0
80886782,110,101,9,0,84,1,0.0
80821078,23,16,4,3,14,1,13.04
31497844,5,2,2,1,5,3,20.0
18041178,12,7,3,2,9,1,16.67
38170469,3,3,0,0,3,1,0.0
57357527,1,0,1,0,1,1,0.0
26642044,159,91,56,12,60,2,7.55
96377034,5,2,2,1,1,1,20.0
25923154,4,4,0,0,4,1,0.0
84212542,3,3,0,0,3,1,0.0
70131133,3,3,0,0,3,1,0.0
59931156,1,1,0,0,1,1,0.0
91992282,7,4,2,1,6,1,14.29
51943170,1,1,0,0,1,1,0.0
49063170,27,18,7,2,18,1,7.41
50638403,10,7,3,0,8,1,0.0
49109993,5,4,1,0,5,1,0.0
17139418,5,2,2,1,2,1,20.0
41334237,2,1,1,0,2,2,0.0
34184564,2,0,2,0,2,2,0.0
74973522,9,7,2,0,8,2,0.0
97320044,3,1,2,0,3,1,0.0
38971005,5,2,3,0,4,1,0.0
69762326,7,4,1,2,5,1,28.57
32509944,2,2,0,0,2,1,0.0
10376873,9,8,1,0,9,1,0.0
85667536,152,96,55,1,71,1,0.66
19849692,1,0,1,0,1,1,0.0
32332838,9,4,3,2,8,1,22.22
66390222,1,1,0,0,1,1,0.0
23697934,2,1,0,1,2,1,50.0
78665615,1,0,0,1,1,1,100.0
64849590,1,1,0,0,1,1,0.0
84567025,3,1,2,0,3,1,0.0
36038217,5,3,1,1,5,1,20.0
45171752,75,55,13,7,35,1,9.33
45489689,12,9,3,0,10,3,0.0
65657417,10,4,4,2,8,4,20.0
73756312,23,22,1,0,17,1,0.0
85452710,77,60,15,2,62,1,2.6
66088355,34,29,5,0,15,1,0.0
86586781,2,2,0,0,2,1,0.0
61611171,22,15,6,1,12,1,4.55
94481154,1,1,0,0,1,1,0.0
47396620,13,11,2,0,11,1,0.0
87723674,229,145,68,16,110,1,6.99
92798344,1,0,1,0,1,1,0.0
47345510,2,2,0,0,2,1,0.0
64062434,2,2,0,0,2,1,0.0
99577723,1,0,1,0,1,1,0.0
64398638,1,0,1,0,1,1,0.0
18446311,80,49,24,7,51,1,8.75
68225503,16,11,5,0,6,1,0.0
33125264,31,19,11,1,8,1,3.23
67652273,11,5,4,2,9,5,18.18
98776721,6,4,2,0,3,1,0.0
32032000,2,1,1,0,2,2,0.0
26456448,1,1,0,0,1,1,0.0
31441052,3,3,0,0,3,1,0.0
14248789,12,6,5,1,12,1,8.33
66996984,3,3,0,0,3,1,0.0
60044903,2,1,1,0,2,1,0.0
25005698,6,4,1,1,4,1,16.67
65245772,1,1,0,0,1,1,0.0
10327180,2,2,0,0,1,1,0.0
12584141,34,28,6,0,14,5,0.0
95439123,62,46,16,0,38,2,0.0
56062679,130,91,39,0,58,1,0.0
21150319,7,6,1,0,5,1,0.0
41676662,3,2,1,0,3,1,0.0
85681002,1,1,0,0,1,1,0.0
81332618,81,56,13,12,58,2,14.81
5704878,4,3,0,1,4,1,25.0
61076619,20,15,4,1,19,1,5.0
77728725,2,1,1,0,2,1,0.0
80951136,4,3,1,0,4,1,0.0
91399708,9,7,2,0,9,1,0.0
48222142,1,1,0,0,1,1,0.0
13604493,2,1,1,0,2,1,0.0
25822047,99,72,26,1,77,2,1.01
74172049,17,11,6,0,14,1,0.0
46982183,5,4,1,0,5,1,0.0
20975350,87,81,6,0,68,2,0.0
88857874,12,12,0,0,8,1,0.0
3430812,1,0,1,0,1,1,0.0
51700450,3,1,2,0,3,2,0.0
9579687,2,2,0,0,2,1,0.0
31066775,2,2,0,0,2,1,0.0
91317604,5,5,0,0,5,2,0.0
33891178,72,47,25,0,31,1,0.0
31294155,23,20,3,0,8,2,0.0
36829270,6,4,2,0,4,1,0.0
41695354,10,8,1,1,9,1,10.0
10273919,6,4,2,0,4,2,0.0
7562208,1,1,0,0,1,1,0.0
79547523,64,48,14,2,24,1,3.12
83538954,39,27,11,1,21,1,2.56
31464339,9,3,4,2,7,1,22.22
68560203,27,25,1,1,16,3,3.7
34289823,10,8,1,1,8,1,10.0
5962092,103,91,11,1,71,2,0.97
86033961,22,17,5,0,14,3,0.0
91581029,18,12,6,0,13,1,0.0
71303182,59,49,9,1,18,1,1.69
4209837,1,1,0,0,1,1,0.0
22863643,1,1,0,0,1,1,0.0
71967411,1,1,0,0,1,1,0.0
58271695,2,1,1,0,2,1,0.0
80478320,12,10,1,1,11,1,8.33
47422820,10,8,2,0,9,1,0.0
68778157,10,4,2,4,4,1,40.0
36157422,4,3,0,1,3,2,25.0
24149165,128,83,30,15,91,1,11.72
12490355,73,47,16,10,59,1,13.7
40351393,84,55,19,10,26,1,11.9
53682120,131,84,31,16,57,1,12.21
45622497,2,2,0,0,2,1,0.0
43714717,52,24,20,8,28,2,15.38
46376272,3,1,1,1,3,1,33.33
69377173,1,0,1,0,1,1,0.0
46135471,16,9,5,2,13,1,12.5
60772976,38,30,5,3,20,1,7.89
20030115,5,2,2,1,3,2,20.0
66056194,5,5,0,0,5,5,0.0
36711121,3,3,0,0,3,3,0.0
16683037,1,1,0,0,1,1,0.0
35887550,2,2,0,0,2,1,0.0
6966432,3,2,1,0,3,3,0.0
19687333,2,2,0,0,2,1,0.0
75613071,3,2,1,0,3,3,0.0
24121843,1,1,0,0,1,1,0.0
24541715,12,7,2,3,5,1,25.0
40180043,32,16,11,5,21,1,15.62
61832010,5,3,0,2,3,1,40.0
90323510,57,23,28,6,35,1,10.53
24671910,2,2,0,0,2,1,0.0
80959580,1,1,0,0,1,1,0.0
53630547,2,2,0,0,2,1,0.0
24963347,1,0,0,1,1,1,100.0
78119650,1,1,0,0,1,1,0.0
68121863,3,1,2,0,3,1,0.0
40635370,3,3,0,0,3,1,0.0
98073895,4,4,0,0,3,1,0.0
24935221,27,23,3,1,24,2,3.7
45415817,2,2,0,0,2,1,0.0
85704380,5,4,0,1,5,4,20.0
88434242,4,3,1,0,2,1,0.0
75165204,4,3,1,0,4,3,0.0
30826364,14,7,5,2,8,1,14.29
3914950,4,4,0,0,4,1,0.0
50595080,1,1,0,0,1,1,0.0
71536693,16,7,6,3,9,1,18.75
28270246,2,2,0,0,2,1,0.0
95532605,10,7,3,0,7,3,0.0
70778581,5,3,2,0,3,1,0.0
4904607,2,2,0,0,2,1,0.0
41169500,2,2,0,0,2,2,0.0
18172677,5,3,1,1,3,1,20.0
9741453,95,46,38,11,58,1,11.58
61446841,4,4,0,0,3,1,0.0
18211743,24,11,10,3,21,2,12.5
25852607,38,25,12,1,35,1,2.63
24735083,16,8,4,4,14,1,25.0
59574981,30,20,9,1,26,1,3.33
84017406,15,11,3,1,11,1,6.67
33195692,1,0,0,1,1,1,100.0
60822750,2,2,0,0,2,2,0.0
61252615,11,7,4,0,8,1,0.0
86774987,371,178,111,82,160,12,22.1
32899073,89,30,27,32,14,1,35.96
10694744,8,5,3,0,6,1,0.0
82113361,2,0,1,1,2,1,50.0
56535190,2,1,1,0,1,1,0.0
98069560,1,1,0,0,1,1,0.0
34212191,1,0,1,0,1,1,0.0
27471405,3,1,1,1,2,2,33.33
73027806,2,2,0,0,2,2,0.0
49899303,49,33,13,3,28,1,6.12
44306593,2,1,0,1,2,1,50.0
19862480,328,161,96,71,216,1,21.65
54571272,60,42,18,0,24,4,0.0
95989420,24,20,4,0,5,1,0.0
96410067,27,19,8,0,19,1,0.0
23716327,48,36,12,0,42,11,0.0
47454387,21,10,7,4,13,1,19.05
53742612,37,24,8,5,13,1,13.51
29731139,2,2,0,0,2,1,0.0
46743012,2,1,1,0,1,1,0.0
11083622,4,4,0,0,4,2,0.0
96783086,2,2,0,0,2,1,0.0
77217968,36,22,10,4,28,1,11.11
62975677,3,3,0,0,2,1,0.0
72222114,8,6,2,0,3,1,0.0
81659308,34,23,11,0,12,1,0.0
13190860,16,11,4,1,6,1,6.25
5361579,31,21,8,2,19,1,6.45
63868874,35,18,9,8,15,1,22.86
4711261,20,10,5,5,10,1,25.0
37093126,4,2,1,1,1,1,25.0
96460538,124,90,26,8,92,1,6.45
12053658,5,4,1,0,5,1,0.0
14267241,3,3,0,0,3,1,0.0
91809740,11,7,2,2,9,1,18.18
17998344,5,4,0,1,5,2,20.0
37175724,2,2,0,0,2,1,0.0
93313266,30,17,6,7,24,1,23.33
3308091,13,5,8,0,8,1,0.0
19478407,119,44,38,37,55,1,31.09
44897818,38,34,4,0,4,2,0.0
40862092,6,4,0,2,4,2,33.33
37909959,9,9,0,0,9,4,0.0
58604076,36,32,4,0,30,5,0.0
27999387,8,4,4,0,6,3,0.0
8503855,22,15,7,0,12,1,0.0
76394795,9,7,2,0,9,1,0.0
30311296,1,1,0,0,1,1,0.0
81052930,34,24,10,0,15,1,0.0
87635364,2,2,0,0,2,1,0.0
93398798,12,8,4,0,12,1,0.0
76429610,13,11,2,0,13,2,0.0
90737178,2,1,0,1,2,1,50.0
71245315,8,7,1,0,8,1,0.0
84747171,42,32,7,3,31,1,7.14
14145358,2,2,0,0,2,1,0.0
19713455,3,2,1,0,3,2,0.0
47104222,57,31,16,10,54,1,17.54
53031231,363,209,96,58,174,1,15.98
94917102,39,35,3,1,20,2,2.56
6774841,8,8,0,0,8,1,0.0
29562162,3,3,0,0,2,1,0.0
76773018,3,2,1,0,3,2,0.0
70539357,4,4,0,0,3,1,0.0
11873612,1,1,0,0,1,1,0.0
76411893,2,2,0,0,2,1,0.0
20056849,1,1,0,0,1,1,0.0
48824141,2,1,1,0,2,2,0.0
36278114,1,0,1,0,1,1,0.0
54402820,2,1,1,0,2,2,0.0
59109884,3,3,0,0,3,1,0.0
47163231,2,0,2,0,2,2,0.0
54298872,7,5,2,0,7,1,0.0
8226076,4,2,1,1,3,3,25.0
10178383,1,1,0,0,1,1,0.0
29774240,1,1,0,0,1,1,0.0
27505441,1,1,0,0,1,1,0.0
76923388,3,2,1,0,3,1,0.0
20964152,7,4,2,1,4,1,14.29
11527130,246,191,53,2,51,1,0.81
94030345,8,6,1,1,8,2,12.5
6290783,18,12,3,3,7,1,16.67
57046823,7,3,1,3,5,1,42.86
1174406,36,28,8,0,30,5,0.0
34823893,29,25,4,0,28,1,0.0
17307530,80,36,38,6,15,1,7.5
85198814,2,2,0,0,2,1,0.0
59496795,3,2,1,0,3,3,0.0
69291648,6,3,3,0,6,5,0.0
18637961,273,177,93,3,97,2,1.1
68961248,3,3,0,0,3,1,0.0
5653957,8,6,2,0,8,1,0.0
21342691,3,2,0,1,3,1,33.33
36943961,5,4,1,0,5,1,0.0
22242560,1,1,0,0,1,1,0.0
75220473,1,1,0,0,1,1,0.0
96515926,14,12,2,0,13,1,0.0
9057920,4,4,0,0,4,1,0.0
59252284,2,1,1,0,2,1,0.0
20718853,22,18,3,1,19,1,4.55
88333839,1,1,0,0,1,1,0.0
16845998,58,25,19,14,16,1,24.14
97757056,2,2,0,0,2,1,0.0
62020556,41,29,11,1,28,1,2.44
8833406,3,3,0,0,3,1,0.0
62346170,3,3,0,0,3,1,0.0
76270811,14,10,2,2,12,1,14.29
83842985,20,11,6,3,12,1,15.0
20733442,3,2,1,0,3,1,0.0
11171896,5,4,1,0,4,1,0.0
83132795,29,19,8,2,21,1,6.9
98606583,10,5,5,0,6,1,0.0
29523759,23,12,9,2,11,1,8.7
17175517,1,1,0,0,1,1,0.0
79306364,7,5,2,0,7,1,0.0
4245755,1,1,0,0,1,1,0.0
85006472,12,10,2,0,12,1,0.0
17244234,1,1,0,0,1,1,0.0
16935028,4,3,1,0,4,3,0.0
7865578,63,52,10,1,14,1,1.59
64888691,18,14,4,0,16,4,0.0
47872225,2,1,1,0,2,1,0.0
22553612,2,2,0,0,2,1,0.0
19109234,60,45,13,2,23,1,3.33
72524053,3,2,1,0,3,1,0.0
3758918,2,1,1,0,2,2,0.0
77397848,3,2,1,0,3,1,0.0
82898570,1,1,0,0,1,1,0.0
66085212,10,10,0,0,8,1,0.0
19860182,9,3,5,1,4,1,11.11
22785442,20,17,3,0,12,1,0.0
56386480,1,1,0,0,1,1,0.0
20137340,3,3,0,0,3,1,0.0
90684067,2,1,1,0,1,1,0.0
65667970,1,1,0,0,1,1,0.0
67777251,1,1,0,0,1,1,0.0
61396930,68,30,14,24,21,1,35.29
22132868,27,17,10,0,10,4,0.0
83181625,1,0,1,0,1,1,0.0
19334704,6,3,3,0,3,3,0.0
95657128,42,37,5,0,30,1,0.0
14147488,5,2,3,0,2,2,0.0
5483909,1,0,1,0,1,1,0.0
79470064,5,4,1,0,5,1,0.0
7106730,8,6,2,0,8,1,0.0
71960033,14,13,1,0,7,1,0.0
58056491,2,2,0,0,2,2,0.0
69800907,1,0,1,0,1,1,0.0
3390081,4,4,0,0,4,2,0.0
34328271,44,29,13,2,20,1,4.55
99627987,1,1,0,0,1,1,0.0
92019495,3,1,2,0,3,3,0.0
22663144,4,3,1,0,4,1,0.0
91782419,8,2,5,1,3,1,12.5
14182941,1,1,0,0,1,1,0.0
22268391,1,1,0,0,1,1,0.0
28560660,53,38,14,1,8,1,1.89
75443822,3,3,0,0,3,1,0.0
