category_level_4_id,total_interactions,clicks,cart_additions,purchases,unique_products,purchase_share_percent
14693303,7,2,3,2,7,28.57
56433359,1,1,0,0,1,0.0
24292990,17,14,2,1,16,5.88
2333451,15,10,3,2,14,13.33
75557209,15,12,3,0,15,0.0
19396212,8,4,4,0,8,0.0
58681242,18,15,1,2,18,11.11
34254990,2,2,0,0,2,0.0
17019855,17,15,2,0,17,0.0
5187966,22,13,5,4,16,18.18
50026340,68,52,12,4,44,5.88
33347909,37,28,9,0,33,0.0
82175135,2,1,1,0,2,0.0
32466016,6,5,0,1,6,16.67
97281635,3,2,1,0,3,0.0
53419159,4,3,1,0,4,0.0
91087587,37,16,16,5,22,13.51
44180643,1,1,0,0,1,0.0
27669018,47,42,5,0,44,0.0
45438235,5,4,1,0,5,0.0
27516069,9,9,0,0,8,0.0
64613041,18,10,5,3,16,16.67
78468458,5,4,1,0,5,0.0
62904153,19,16,3,0,18,0.0
14417251,10,7,2,1,10,10.0
52195141,9,9,0,0,9,0.0
90946132,11,9,2,0,11,0.0
67784680,4,2,1,1,4,25.0
80564465,4,3,1,0,4,0.0
54887179,8,6,1,1,8,12.5
90477043,15,12,3,0,14,0.0
47732876,1,1,0,0,1,0.0
85328865,15,12,3,0,12,0.0
5097839,17,13,1,3,14,17.65
8897020,11,7,3,1,9,9.09
21109031,10,7,1,2,10,20.0
93955010,22,8,13,1,21,4.55
976351,5,3,2,0,5,0.0
57824808,13,12,1,0,12,0.0
77957067,10,6,1,3,9,30.0
95274147,8,8,0,0,8,0.0
16310970,2,1,1,0,2,0.0
18079981,1,1,0,0,1,0.0
77551427,4,3,0,1,2,25.0
32503448,3,2,1,0,3,0.0
88585498,12,10,2,0,12,0.0
62369749,6,4,2,0,6,0.0
96434087,4,2,1,1,4,25.0
57274721,3,2,1,0,3,0.0
46252693,9,9,0,0,9,0.0
84915642,16,6,7,3,14,18.75
78318182,17,15,1,1,17,5.88
25858762,6,2,0,4,5,66.67
1183233,3,3,0,0,3,0.0
2405014,2,2,0,0,2,0.0
31045082,3,3,0,0,3,0.0
99654268,1,1,0,0,1,0.0
66006711,10,7,3,0,10,0.0
33945367,1,1,0,0,1,0.0
41717918,11,9,2,0,10,0.0
8617060,6,5,0,1,6,16.67
53886453,10,6,4,0,10,0.0
35331542,15,8,4,3,14,20.0
48009019,13,11,1,1,13,7.69
26347879,16,11,4,1,16,6.25
88827126,32,25,6,1,32,3.12
61311647,10,7,3,0,10,0.0
31849609,3,1,2,0,3,0.0
65124725,16,16,0,0,16,0.0
49238994,1,1,0,0,1,0.0
51179607,12,7,3,2,12,16.67
94255118,8,6,1,1,7,12.5
92373614,3,0,1,2,1,66.67
38769796,17,11,2,4,12,23.53
3600008,18,4,12,2,13,11.11
23242194,4,4,0,0,4,0.0
30902065,2,1,1,0,2,0.0
45933368,19,12,5,2,18,10.53
1281693,2,1,1,0,2,0.0
80950526,6,5,1,0,4,0.0
61529816,10,7,3,0,10,0.0
12181929,8,5,3,0,7,0.0
47334185,18,17,0,1,18,5.56
69265083,16,6,10,0,15,0.0
25143018,2,2,0,0,2,0.0
91718610,3,1,1,1,3,33.33
47663476,13,11,2,0,13,0.0
18612509,3,2,1,0,3,0.0
81606197,5,5,0,0,5,0.0
15420047,13,10,1,2,10,15.38
62877279,8,4,4,0,8,0.0
2929555,4,3,0,1,4,25.0
44938426,10,8,2,0,10,0.0
69636824,1,1,0,0,1,0.0
61910064,2,1,0,1,1,50.0
20023539,6,6,0,0,6,0.0
64894915,1,1,0,0,1,0.0
54008686,1,1,0,0,1,0.0
42372016,4,4,0,0,4,0.0
74610767,7,7,0,0,7,0.0
37984213,5,3,1,1,3,20.0
63941794,2,2,0,0,2,0.0
42390661,1,0,1,0,1,0.0
88477960,6,3,3,0,5,0.0
15822784,9,6,2,1,8,11.11
38377250,17,10,5,2,14,11.76
86808289,19,14,5,0,19,0.0
34396940,7,6,1,0,6,0.0
28647633,31,18,12,1,31,3.23
64396351,5,4,1,0,4,0.0
1449998,6,5,1,0,6,0.0
84636912,2,2,0,0,2,0.0
94229878,3,2,1,0,3,0.0
40112785,20,16,3,1,16,5.0
57258465,5,5,0,0,5,0.0
80623203,1,1,0,0,1,0.0
83470349,15,7,8,0,15,0.0
79759543,1,1,0,0,1,0.0
54846222,4,3,0,1,4,25.0
48407846,8,3,5,0,6,0.0
19863056,4,1,3,0,4,0.0
4490436,7,4,1,2,4,28.57
49275749,7,4,3,0,7,0.0
37530383,4,4,0,0,3,0.0
66421763,2,2,0,0,2,0.0
54782296,2,2,0,0,2,0.0
71604612,14,6,6,2,13,14.29
35465131,4,1,2,1,3,25.0
29263164,9,7,2,0,9,0.0
70835642,12,7,4,1,12,8.33
45688713,11,3,4,4,9,36.36
73328350,1,1,0,0,1,0.0
24672327,5,5,0,0,5,0.0
98064296,2,2,0,0,2,0.0
45674094,4,1,3,0,4,0.0
69260923,8,5,0,3,8,37.5
83515915,9,6,1,2,3,22.22
96782011,9,7,1,1,7,11.11
4398551,31,24,6,1,26,3.23
25625604,33,24,9,0,32,0.0
39869060,23,17,5,1,21,4.35
12447926,6,1,5,0,5,0.0
74951764,13,8,5,0,12,0.0
578720,12,11,1,0,12,0.0
33620529,13,11,2,0,13,0.0
40423064,16,12,3,1,16,6.25
50411727,7,2,4,1,6,14.29
44051110,6,6,0,0,6,0.0
55234629,8,7,0,1,8,12.5
80491528,14,11,1,2,10,14.29
8871616,5,4,1,0,5,0.0
88971298,2,2,0,0,2,0.0
20677802,5,3,2,0,5,0.0
67517197,12,5,2,5,9,41.67
36668655,4,1,2,1,4,25.0
27946714,21,14,3,4,14,19.05
88594906,8,6,2,0,8,0.0
57785750,13,12,0,1,8,7.69
23080937,2,1,1,0,2,0.0
34713567,5,3,1,1,5,20.0
2214192,3,3,0,0,3,0.0
96311435,11,10,1,0,10,0.0
39712137,9,6,1,2,5,22.22
12799057,10,9,1,0,10,0.0
41990570,4,4,0,0,4,0.0
91183046,6,3,3,0,6,0.0
741290,9,6,1,2,7,22.22
75964028,8,8,0,0,7,0.0
64725530,11,7,3,1,11,9.09
17236928,6,4,1,1,4,16.67
61929496,21,15,3,3,18,14.29
36422351,11,8,2,1,10,9.09
12754511,2,2,0,0,2,0.0
18584572,19,12,6,1,19,5.26
92905668,20,17,2,1,17,5.0
33983668,5,4,1,0,5,0.0
6133073,9,6,2,1,9,11.11
96165856,11,10,0,1,11,9.09
2960523,5,2,3,0,5,0.0
24950628,13,11,2,0,13,0.0
50012896,1,1,0,0,1,0.0
37162139,6,4,0,2,6,33.33
11298508,3,3,0,0,3,0.0
72958504,11,9,2,0,9,0.0
99364032,1,1,0,0,1,0.0
55669262,6,5,1,0,6,0.0
20656528,16,6,7,3,11,18.75
42568236,5,3,2,0,3,0.0
82881138,5,2,3,0,5,0.0
74541862,2,1,1,0,2,0.0
89083397,1,1,0,0,1,0.0
91138289,8,6,2,0,8,0.0
95771976,46,18,21,7,39,15.22
84851132,4,3,1,0,4,0.0
90840393,8,5,1,2,6,25.0
11332209,4,4,0,0,4,0.0
87318360,13,8,2,3,13,23.08
87374617,2,1,1,0,2,0.0
90497425,11,9,1,1,10,9.09
86541736,3,2,1,0,3,0.0
82764171,2,2,0,0,1,0.0
39232350,5,4,1,0,4,0.0
48711834,5,4,1,0,5,0.0
80925384,5,5,0,0,5,0.0
96181238,7,2,5,0,7,0.0
4890814,3,2,1,0,3,0.0
77941679,4,2,1,1,4,25.0
83779874,1,0,1,0,1,0.0
2817664,14,10,4,0,11,0.0
76622940,59,47,12,0,57,0.0
85374104,2,1,1,0,2,0.0
36740633,4,3,0,1,3,25.0
10320474,6,4,2,0,5,0.0
53951267,15,11,3,1,15,6.67
55650166,4,4,0,0,4,0.0
87963560,17,11,6,0,16,0.0
20937462,2,1,1,0,2,0.0
34451610,8,6,2,0,8,0.0
97347695,3,2,1,0,3,0.0
4773906,3,3,0,0,3,0.0
42758610,4,3,0,1,4,25.0
61610722,7,5,2,0,6,0.0
53846340,2,2,0,0,2,0.0
86745362,11,9,1,1,8,9.09
57151632,2,0,2,0,2,0.0
84462245,5,3,1,1,5,20.0
143735,6,3,3,0,6,0.0
63257929,6,4,2,0,6,0.0
44951036,11,10,1,0,11,0.0
49642782,1,1,0,0,1,0.0
66962527,7,3,4,0,7,0.0
31222337,3,2,1,0,3,0.0
33266340,7,6,0,1,7,14.29
61098366,43,38,5,0,42,0.0
86632757,5,4,0,1,5,20.0
43336141,7,3,3,1,5,14.29
38510964,7,6,1,0,7,0.0
27159457,15,14,1,0,14,0.0
90832436,3,3,0,0,3,0.0
50116857,11,10,1,0,11,0.0
89810457,28,19,8,1,27,3.57
9917893,13,8,1,4,11,30.77
60994650,7,5,2,0,7,0.0
43147630,7,6,1,0,7,0.0
43324240,6,5,1,0,6,0.0
68120314,5,4,0,1,5,20.0
55751888,4,2,1,1,3,25.0
48648086,19,9,10,0,16,0.0
6502723,4,3,1,0,4,0.0
98270077,28,22,6,0,28,0.0
61610274,11,6,3,2,10,18.18
22925546,23,17,6,0,23,0.0
40131842,5,1,4,0,5,0.0
88500437,3,2,1,0,3,0.0
64314368,12,9,3,0,10,0.0
33688189,3,2,1,0,3,0.0
2642703,11,11,0,0,9,0.0
17862386,1,1,0,0,1,0.0
74031292,3,2,1,0,3,0.0
85283209,1,1,0,0,1,0.0
87895944,6,2,3,1,4,16.67
85625557,13,7,4,2,13,15.38
48812730,3,1,1,1,3,33.33
51569480,3,2,1,0,3,0.0
36104293,2,2,0,0,2,0.0
64292897,1,1,0,0,1,0.0
77557999,1,1,0,0,1,0.0
78062515,2,2,0,0,2,0.0
41679281,5,4,0,1,3,20.0
74030953,3,3,0,0,3,0.0
61034742,4,4,0,0,4,0.0
58784646,18,9,5,4,17,22.22
21575826,18,14,3,1,16,5.56
12150084,10,5,5,0,9,0.0
74383489,11,8,3,0,11,0.0
82631522,4,2,2,0,4,0.0
51677414,1,0,0,1,1,100.0
56120685,2,2,0,0,2,0.0
39863097,1,0,1,0,1,0.0
92816550,4,3,1,0,4,0.0
83326248,29,15,6,8,22,27.59
7408813,3,1,2,0,3,0.0
1833151,4,3,0,1,4,25.0
54413391,13,7,3,3,13,23.08
2814327,7,7,0,0,7,0.0
88032125,1,1,0,0,1,0.0
2710938,7,5,2,0,7,0.0
34427879,1,0,1,0,1,0.0
65651351,15,6,7,2,14,13.33
60861743,4,4,0,0,4,0.0
54492420,8,6,0,2,8,25.0
95793254,4,3,1,0,4,0.0
47873014,8,4,2,2,5,25.0
83398676,2,2,0,0,2,0.0
61587686,8,7,0,1,8,12.5
23174396,10,7,2,1,9,10.0
7614813,3,3,0,0,3,0.0
4237113,10,7,3,0,10,0.0
99366851,1,1,0,0,1,0.0
31993609,9,3,4,2,7,22.22
48074171,3,3,0,0,3,0.0
70887992,18,9,7,2,18,11.11
17525588,5,3,2,0,5,0.0
48014741,25,11,6,8,22,32.0
88942876,2,2,0,0,2,0.0
69979545,3,3,0,0,3,0.0
59614714,1,0,1,0,1,0.0
23101226,6,2,4,0,6,0.0
35111388,4,3,0,1,4,25.0
5527217,3,3,0,0,3,0.0
29147824,1,1,0,0,1,0.0
25541224,13,6,5,2,11,15.38
98513159,8,5,2,1,8,12.5
8955311,3,1,0,2,1,66.67
26031098,4,3,1,0,4,0.0
69013797,1,0,1,0,1,0.0
77279585,18,9,6,3,18,16.67
70295171,12,6,3,3,5,25.0
38705497,3,3,0,0,3,0.0
78877161,14,10,2,2,11,14.29
4239154,15,10,5,0,15,0.0
46862391,5,3,0,2,5,40.0
29624673,12,10,2,0,11,0.0
38279586,1,0,1,0,1,0.0
51918069,4,4,0,0,4,0.0
77237322,2,2,0,0,2,0.0
82948762,5,3,2,0,5,0.0
68076016,12,10,1,1,10,8.33
99561741,23,10,10,3,21,13.04
66155338,10,5,1,4,10,40.0
85140924,1,1,0,0,1,0.0
85524462,11,9,1,1,11,9.09
60215041,3,2,1,0,3,0.0
58101412,9,8,1,0,7,0.0
45725347,18,8,6,4,18,22.22
45893005,7,5,2,0,7,0.0
93802686,5,3,2,0,5,0.0
25882439,4,4,0,0,4,0.0
20603568,1,1,0,0,1,0.0
94533627,9,5,3,1,6,11.11
78580997,5,2,3,0,5,0.0
64393521,24,22,2,0,15,0.0
68428531,11,9,1,1,11,9.09
41670373,10,8,2,0,10,0.0
90975498,12,7,5,0,10,0.0
55392999,7,5,1,1,7,14.29
94814460,1,1,0,0,1,0.0
57668589,9,9,0,0,8,0.0
19255079,19,16,3,0,19,0.0
80355004,7,5,2,0,7,0.0
89105274,7,7,0,0,7,0.0
59071209,12,7,5,0,12,0.0
49466062,3,1,0,2,3,66.67
5085535,5,5,0,0,5,0.0
2127658,18,9,5,4,18,22.22
88032264,3,3,0,0,3,0.0
85524094,6,6,0,0,6,0.0
32945479,1,1,0,0,1,0.0
48633349,4,4,0,0,4,0.0
89149081,10,8,1,1,9,10.0
20892378,4,2,2,0,4,0.0
96346215,15,5,6,4,14,26.67
26856639,2,1,0,1,2,50.0
9437019,7,5,0,2,6,28.57
99754756,16,12,4,0,16,0.0
75213795,18,10,6,2,18,11.11
2332362,2,2,0,0,2,0.0
14386008,10,7,2,1,10,10.0
79105301,5,4,1,0,5,0.0
71398602,2,1,1,0,2,0.0
86078099,3,2,1,0,3,0.0
62964424,2,2,0,0,2,0.0
17993873,1,1,0,0,1,0.0
43155112,16,8,4,4,13,25.0
55193094,6,3,2,1,5,16.67
70172880,9,6,2,1,8,11.11
34793038,1,1,0,0,1,0.0
38196240,1,1,0,0,1,0.0
72069075,31,15,15,1,19,3.23
99598582,2,2,0,0,2,0.0
3468025,3,3,0,0,3,0.0
49329688,8,8,0,0,8,0.0
70111614,7,6,1,0,7,0.0
70160587,5,3,2,0,5,0.0
96370465,8,6,2,0,8,0.0
42672977,14,12,2,0,14,0.0
30784475,4,1,1,2,4,50.0
35894359,4,1,2,1,4,25.0
49682879,3,2,0,1,3,33.33
83559060,7,3,4,0,7,0.0
59407464,6,3,2,1,6,16.67
34542857,7,7,0,0,7,0.0
24117645,3,3,0,0,3,0.0
81895298,15,13,2,0,15,0.0
58209774,1,1,0,0,1,0.0
15644520,5,4,1,0,5,0.0
22503989,6,3,3,0,6,0.0
68963945,1,1,0,0,1,0.0
96707292,11,6,5,0,10,0.0
30365909,10,7,2,1,10,10.0
96698656,1,1,0,0,1,0.0
74071227,4,2,2,0,4,0.0
59975489,3,3,0,0,3,0.0
78133895,6,5,1,0,5,0.0
40299657,2,2,0,0,2,0.0
84997723,21,17,4,0,21,0.0
3782884,13,10,3,0,11,0.0
31629568,3,1,2,0,2,0.0
93986591,17,17,0,0,17,0.0
25238575,2,1,1,0,2,0.0
17699271,33,23,8,2,33,6.06
78286595,36,31,3,2,34,5.56
51394396,2,0,1,1,2,50.0
68434075,9,8,1,0,9,0.0
9456971,29,23,4,2,18,6.9
63124637,10,7,3,0,10,0.0
70999172,12,5,5,2,11,16.67
164129,5,2,2,1,5,20.0
98252891,3,3,0,0,3,0.0
70930766,6,2,3,1,5,16.67
95147086,4,1,2,1,3,25.0
86008415,4,4,0,0,3,0.0
39914767,4,3,1,0,4,0.0
84048902,5,4,1,0,4,0.0
60671637,1,1,0,0,1,0.0
59381345,3,3,0,0,3,0.0
15295059,2,1,1,0,2,0.0
73054068,8,5,3,0,2,0.0
56950317,1,1,0,0,1,0.0
48223048,5,1,3,1,3,20.0
37539871,3,1,2,0,3,0.0
38704313,8,6,2,0,8,0.0
78594428,1,1,0,0,1,0.0
88991380,12,9,3,0,12,0.0
36198526,6,6,0,0,6,0.0
5652092,12,7,5,0,11,0.0
84578717,1,0,1,0,1,0.0
72889863,2,2,0,0,2,0.0
6024690,1,1,0,0,1,0.0
46808826,2,2,0,0,2,0.0
1248603,2,2,0,0,2,0.0
96330801,5,5,0,0,5,0.0
1065008,2,1,1,0,2,0.0
40430999,2,2,0,0,2,0.0
57853478,2,2,0,0,2,0.0
93322895,3,3,0,0,3,0.0
74090628,1,0,1,0,1,0.0
38745208,9,4,5,0,9,0.0
36274438,6,3,2,1,6,16.67
59927334,25,18,7,0,25,0.0
620372,2,1,1,0,2,0.0
9416305,4,1,2,1,4,25.0
56569739,2,0,2,0,2,0.0
50667886,32,29,2,1,32,3.12
18171040,2,2,0,0,2,0.0
26764242,12,9,3,0,12,0.0
54492483,4,3,1,0,4,0.0
15983281,7,2,3,2,7,28.57
27764019,1,1,0,0,1,0.0
29454607,1,1,0,0,1,0.0
84530366,2,1,1,0,2,0.0
65543652,7,3,1,3,7,42.86
64959597,8,6,1,1,7,12.5
71261418,9,4,4,1,5,11.11
36033655,3,1,2,0,3,0.0
42513858,11,10,1,0,10,0.0
12414126,3,3,0,0,3,0.0
82484512,20,15,5,0,19,0.0
77878441,28,22,5,1,27,3.57
52091653,4,1,3,0,4,0.0
45839996,2,0,2,0,1,0.0
77237855,5,2,3,0,3,0.0
4957798,16,6,9,1,16,6.25
3823887,9,8,1,0,8,0.0
99092817,3,0,1,2,3,66.67
34514435,5,3,1,1,5,20.0
18428669,4,2,2,0,4,0.0
3964029,18,13,2,3,18,16.67
69925216,4,4,0,0,4,0.0
41347221,9,7,0,2,9,22.22
63021937,4,4,0,0,4,0.0
16965042,9,6,3,0,9,0.0
82621240,4,1,2,1,2,25.0
88001914,17,12,4,1,15,5.88
78315330,3,3,0,0,3,0.0
89785052,3,3,0,0,3,0.0
35820884,2,0,1,1,2,50.0
84120653,2,2,0,0,2,0.0
81137522,2,1,1,0,1,0.0
16847062,4,3,1,0,4,0.0
7533299,10,7,3,0,10,0.0
77830466,12,5,5,2,12,16.67
5596675,2,2,0,0,2,0.0
69891969,7,3,1,3,6,42.86
85709066,11,8,2,1,11,9.09
4745615,1,1,0,0,1,0.0
39115402,11,4,3,4,10,36.36
99832213,11,8,1,2,9,18.18
25853257,12,5,3,4,12,33.33
44214827,1,1,0,0,1,0.0
9111880,3,0,2,1,3,33.33
34981947,1,1,0,0,1,0.0
6300639,4,3,1,0,4,0.0
26571560,4,3,0,1,3,25.0
74653375,5,3,2,0,5,0.0
44675839,1,1,0,0,1,0.0
83525906,6,4,2,0,6,0.0
37291199,2,1,1,0,2,0.0
92650720,4,3,0,1,4,25.0
5324748,2,1,1,0,2,0.0
90082011,2,2,0,0,2,0.0
50199449,10,8,2,0,10,0.0
46908820,9,7,1,1,9,11.11
66229560,1,1,0,0,1,0.0
83059758,6,4,2,0,6,0.0
58718008,4,1,2,1,4,25.0
1281619,2,1,1,0,2,0.0
32978372,4,0,4,0,4,0.0
91394931,11,9,1,1,10,9.09
96190490,2,1,1,0,2,0.0
34033727,1,0,1,0,1,0.0
23494486,1,1,0,0,1,0.0
63738678,1,1,0,0,1,0.0
5287777,1,1,0,0,1,0.0
18649852,10,5,4,1,7,10.0
83093469,8,6,2,0,8,0.0
28343778,2,2,0,0,2,0.0
66762903,12,9,3,0,12,0.0
61134539,16,12,3,1,13,6.25
11237430,2,1,0,1,2,50.0
97797859,2,0,1,1,1,50.0
91647146,3,2,1,0,3,0.0
63232473,2,2,0,0,2,0.0
26357500,5,4,1,0,5,0.0
98802704,26,19,7,0,23,0.0
36753139,3,1,2,0,3,0.0
44380989,7,5,2,0,7,0.0
75331904,5,2,3,0,5,0.0
98641989,7,4,2,1,7,14.29
25822864,5,4,1,0,5,0.0
4361320,15,11,3,1,14,6.67
95473083,9,5,3,1,9,11.11
67590799,2,0,2,0,2,0.0
45343173,3,2,1,0,1,0.0
49225439,3,3,0,0,3,0.0
4862950,6,5,1,0,6,0.0
51771467,5,5,0,0,5,0.0
93139729,1,1,0,0,1,0.0
58054661,1,1,0,0,1,0.0
71834076,4,3,1,0,4,0.0
14962775,3,2,1,0,3,0.0
91007490,1,1,0,0,1,0.0
67182504,3,3,0,0,3,0.0
27267441,3,2,1,0,3,0.0
70770526,6,4,2,0,6,0.0
33711992,4,3,1,0,4,0.0
50823177,19,13,6,0,19,0.0
36801187,3,3,0,0,2,0.0
64000790,9,7,2,0,8,0.0
21919959,7,4,2,1,4,14.29
74383679,8,4,4,0,8,0.0
24526109,7,6,1,0,7,0.0
19921073,2,2,0,0,2,0.0
89776693,1,1,0,0,1,0.0
54623780,2,2,0,0,2,0.0
37614102,9,3,4,2,4,22.22
49772131,9,7,2,0,9,0.0
74843940,2,2,0,0,2,0.0
33636681,4,2,0,2,4,50.0
6761344,3,2,1,0,3,0.0
43775241,11,5,5,1,8,9.09
36102415,10,5,3,2,9,20.0
17808447,3,1,1,1,3,33.33
51718052,1,0,1,0,1,0.0
88118872,4,3,1,0,4,0.0
88820380,21,19,1,1,21,4.76
17716943,2,2,0,0,2,0.0
82093496,11,7,2,2,10,18.18
4190992,2,2,0,0,2,0.0
49651367,9,7,1,1,8,11.11
51008626,9,6,1,2,9,22.22
3705961,7,4,3,0,7,0.0
12467705,8,6,1,1,7,12.5
23769586,3,3,0,0,3,0.0
82681337,1,1,0,0,1,0.0
47739500,1,1,0,0,1,0.0
21600189,2,2,0,0,2,0.0
66928428,9,6,1,2,9,22.22
42358606,5,4,1,0,4,0.0
10923912,7,5,2,0,6,0.0
87993695,16,12,3,1,16,6.25
87140155,1,1,0,0,1,0.0
62868620,2,1,1,0,1,0.0
94018881,4,2,2,0,4,0.0
36416532,1,0,1,0,1,0.0
43896052,11,9,2,0,11,0.0
56922524,1,0,1,0,1,0.0
19710964,5,4,1,0,5,0.0
44547421,1,1,0,0,1,0.0
71939245,6,6,0,0,5,0.0
16754916,3,0,3,0,3,0.0
89953052,11,4,5,2,9,18.18
86831738,13,11,2,0,12,0.0
62391318,9,4,3,2,8,22.22
81367769,5,5,0,0,3,0.0
89959989,10,4,5,1,8,10.0
76530339,6,3,1,2,6,33.33
76455450,2,1,1,0,2,0.0
66416036,6,6,0,0,4,0.0
55188487,22,13,8,1,20,4.55
99687886,7,6,1,0,7,0.0
21470133,7,6,1,0,6,0.0
90077049,7,5,2,0,7,0.0
57870736,12,8,4,0,12,0.0
43349086,11,9,1,1,11,9.09
32888554,2,1,1,0,2,0.0
44783158,11,9,2,0,11,0.0
55994857,3,1,2,0,3,0.0
61688569,6,3,3,0,6,0.0
12378522,12,10,1,1,11,8.33
71634226,5,4,1,0,5,0.0
40378411,3,2,0,1,3,33.33
98006420,2,1,1,0,2,0.0
36446647,12,8,2,2,11,16.67
22295730,12,8,4,0,12,0.0
51985205,8,7,1,0,5,0.0
93903350,4,4,0,0,2,0.0
36812961,1,0,1,0,1,0.0
2872334,5,4,1,0,5,0.0
78959736,3,3,0,0,3,0.0
7785968,1,1,0,0,1,0.0
21923619,11,7,4,0,11,0.0
56034191,2,2,0,0,2,0.0
45081874,1,1,0,0,1,0.0
80495581,1,1,0,0,1,0.0
15239665,7,3,2,2,6,28.57
25029117,4,2,1,1,4,25.0
92858187,1,1,0,0,1,0.0
13696776,2,2,0,0,2,0.0
68600680,5,4,0,1,5,20.0
92793727,14,12,2,0,14,0.0
62163717,11,6,3,2,10,18.18
48949427,1,1,0,0,1,0.0
28657028,36,30,5,1,29,2.78
82642648,1,1,0,0,1,0.0
58973323,3,1,2,0,3,0.0
32873424,1,1,0,0,1,0.0
14882907,2,2,0,0,2,0.0
85955410,17,12,4,1,14,5.88
46819887,2,2,0,0,2,0.0
36908330,5,3,2,0,5,0.0
16564352,8,5,3,0,8,0.0
87448784,9,5,4,0,9,0.0
63379329,3,3,0,0,3,0.0
53742814,11,10,1,0,11,0.0
72998775,1,1,0,0,1,0.0
55251715,2,2,0,0,2,0.0
20772803,3,2,0,1,3,33.33
92510395,11,9,2,0,11,0.0
67856584,5,3,2,0,5,0.0
4865478,3,3,0,0,3,0.0
73122322,1,1,0,0,1,0.0
32738776,2,1,1,0,2,0.0
30188317,3,2,1,0,3,0.0
61431831,3,0,3,0,3,0.0
95823415,1,0,1,0,1,0.0
89204457,5,5,0,0,5,0.0
48535020,2,1,1,0,2,0.0
79739288,4,3,1,0,4,0.0
41576518,8,8,0,0,8,0.0
14237509,6,3,2,1,4,16.67
16156193,1,1,0,0,1,0.0
63908885,1,0,0,1,1,100.0
70996207,1,0,1,0,1,0.0
86781483,1,1,0,0,1,0.0
80381616,10,9,1,0,10,0.0
77637117,4,2,2,0,4,0.0
46448102,8,4,4,0,8,0.0
84724919,16,11,5,0,16,0.0
82372078,3,1,2,0,3,0.0
97803338,3,3,0,0,3,0.0
22261395,1,1,0,0,1,0.0
967523,1,1,0,0,1,0.0
67999230,10,5,3,2,7,20.0
80899031,1,1,0,0,1,0.0
3544383,8,7,1,0,8,0.0
73178545,11,8,2,1,11,9.09
22639723,4,3,1,0,4,0.0
32446288,1,0,0,1,1,100.0
35660070,12,10,2,0,12,0.0
81508936,4,3,1,0,4,0.0
24075775,4,2,2,0,3,0.0
43856393,1,1,0,0,1,0.0
99629272,1,1,0,0,1,0.0
27752401,5,5,0,0,5,0.0
52331394,23,22,1,0,22,0.0
50391259,5,2,3,0,5,0.0
69540400,9,4,5,0,9,0.0
95825714,1,1,0,0,1,0.0
42908205,3,2,1,0,2,0.0
70405060,1,1,0,0,1,0.0
85734236,2,2,0,0,1,0.0
999177,4,3,1,0,2,0.0
58528076,9,7,2,0,9,0.0
93203361,2,0,2,0,2,0.0
18957228,5,4,1,0,5,0.0
34225410,2,1,1,0,1,0.0
70866883,14,11,2,1,12,7.14
75674829,10,6,4,0,10,0.0
5556773,7,5,2,0,7,0.0
52069172,4,4,0,0,4,0.0
43386115,3,2,1,0,3,0.0
45359098,3,3,0,0,3,0.0
34881408,5,2,3,0,5,0.0
62037778,10,4,4,2,10,20.0
29300809,1,1,0,0,1,0.0
79601803,9,8,1,0,8,0.0
75481634,8,4,3,1,8,12.5
40896544,3,0,3,0,3,0.0
23240306,2,2,0,0,2,0.0
83522467,2,1,1,0,2,0.0
89609131,2,2,0,0,2,0.0
80986213,4,4,0,0,4,0.0
66816113,1,0,1,0,1,0.0
83817205,6,3,2,1,6,16.67
65139631,8,5,3,0,5,0.0
83988877,6,5,1,0,5,0.0
21759633,9,8,0,1,7,11.11
7700170,3,2,1,0,3,0.0
74787742,4,4,0,0,2,0.0
11896784,8,5,1,2,6,25.0
5253475,1,0,1,0,1,0.0
52309735,1,1,0,0,1,0.0
85020412,6,5,1,0,6,0.0
48117590,4,4,0,0,4,0.0
67327208,2,1,1,0,2,0.0
79327484,7,5,1,1,7,14.29
95246169,1,0,1,0,1,0.0
94036618,8,6,2,0,8,0.0
28257543,1,1,0,0,1,0.0
62973364,3,2,1,0,2,0.0
23921720,3,3,0,0,3,0.0
99260182,3,2,0,1,3,33.33
63384032,2,1,1,0,2,0.0
71430317,4,4,0,0,4,0.0
39776666,1,1,0,0,1,0.0
50438400,2,0,1,1,2,50.0
66393830,1,0,1,0,1,0.0
25911139,12,9,3,0,12,0.0
81476642,1,1,0,0,1,0.0
89087600,5,4,1,0,5,0.0
19309641,6,5,0,1,6,16.67
59627529,1,1,0,0,1,0.0
554722,12,9,2,1,9,8.33
636389,1,1,0,0,1,0.0
76832466,12,10,2,0,10,0.0
62708021,6,6,0,0,6,0.0
76929301,8,6,2,0,8,0.0
55959554,3,1,2,0,3,0.0
57400543,2,2,0,0,2,0.0
86474579,7,6,1,0,7,0.0
8529769,2,2,0,0,2,0.0
84104645,1,1,0,0,1,0.0
79422750,6,4,2,0,6,0.0
85582396,3,3,0,0,3,0.0
45834512,1,1,0,0,1,0.0
27020007,3,1,1,1,3,33.33
13639692,1,0,1,0,1,0.0
6517059,2,2,0,0,2,0.0
12971543,1,1,0,0,1,0.0
14077990,6,6,0,0,6,0.0
95177182,1,0,1,0,1,0.0
99827928,4,4,0,0,3,0.0
72704208,15,10,4,1,13,6.67
75762348,2,2,0,0,2,0.0
84069727,2,0,2,0,2,0.0
